,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.1001746,0.953664,0.9338345864661652,1
RPL10A+ctrl,0.03672056,0.9875467,0.993984962406015,1
EIF1AX+ctrl,0.15459523,0.90749544,0.9947368421052631,1
POP7+ctrl,4.4045196,0.41396862,0.9834586466165413,1
MED10+ctrl,0.08461672,0.98855686,0.9954887218045112,1
PSMC4+ctrl,0.210651,0.9969433,0.8766917293233082,1
CNOT3+ctrl,0.33789986,0.8659494,0.9052631578947368,1
ELP5+ctrl,0.5608314,0.6946229,0.9924812030075187,1
RPS6+ctrl,0.05637522,0.98442984,0.9824561403508772,1
MTOR+ctrl,0.9636815,-0.020452805,0.9037593984962405,1
PRPF40A+ctrl,0.81870794,0.114730224,0.9639097744360902,1
SLU7+ctrl,0.89857703,0.15328544,0.7804511278195487,1
SLC7A5+ctrl,2.3222108,-0.19291815,0.9684210526315788,1
RPS27+ctrl,0.06724449,0.8629504,0.9894736842105263,1
U2SURP+ctrl,1.3910687,-0.72395366,0.8596491228070176,1
C1QBP+ctrl,0.5212307,0.67322224,0.9849624060150375,1
PCF11+ctrl,0.49153072,0.74616194,0.9864661654135337,1
SERBP1+ctrl,1.3732513,-0.2478483,0.9548872180451128,1
ABCB7+ctrl,0.5288647,0.65215373,0.9759398496240601,1
MAK16+ctrl,0.51155996,0.91476834,0.9714285714285714,1
ZCCHC9+ctrl,1.4979442,-0.7093866,0.9879699248120299,1
LAMTOR4+ctrl,0.71598464,0.7442025,0.993984962406015,1
ACTL6A+ctrl,0.74504906,0.5074098,0.9248120300751879,1
BUB3+ctrl,0.5847703,0.727165,0.8571428571428572,1
SAMM50+ctrl,1.4640468,-0.657459,0.9203007518796992,1
ALG2+ctrl,0.96808547,0.23926593,0.9879699248120299,1
RPS19+ctrl,0.03128053,0.9860614,0.9714285714285714,1
MCM4+ctrl,0.31186858,0.8999085,0.9909774436090225,1
PSMD11+ctrl,0.111161776,0.9415215,0.9759398496240601,1
PSMB7+ctrl,0.18943761,0.9692135,0.9849624060150375,1
DYNLL1+ctrl,1.0084503,0.16932434,0.9684210526315788,1
COG2+ctrl,0.4579197,0.75827557,0.9759398496240601,1
RPLP2+ctrl,0.17518768,0.9091961,0.9909774436090225,1
LSM5+ctrl,0.041268244,0.96795815,0.9834586466165413,1
DPH2+ctrl,1.5326744,-0.016132277,0.9804511278195487,1
TCOF1+ctrl,1.0043818,0.007836735,0.9518796992481202,1
SART1+ctrl,1.2247849,-0.13525335,0.9819548872180449,1
CWF19L2+ctrl,0.25659618,0.8742669,0.9639097744360902,1
BGLAP+ctrl,0.4863108,0.18764389,0.9864661654135337,1
TCERG1+ctrl,0.83936656,0.42416102,0.9548872180451128,1
SUGT1+ctrl,0.6615404,0.73128325,0.9774436090225563,1
MZT1+ctrl,2.9367688,-0.4594861,0.8977443609022555,1
LSM7+ctrl,0.18002778,0.9364856,0.9879699248120299,1
NFRKB+ctrl,1.6722857,-0.46817496,0.9293233082706768,1
SRPRB+ctrl,0.8767531,-0.16484925,0.956390977443609,1
RPS11+ctrl,0.011497644,0.99144816,0.9859649122807018,1
RPL21+ctrl,0.016391914,0.9924419,0.9969924812030074,1
PHAX+ctrl,0.7433202,-0.076798,0.8586466165413533,1
LSM2+ctrl,0.46508276,0.966439,0.9879699248120299,1
ATP6V1A+ctrl,0.11319327,0.8881684,0.9849624060150375,1
RPS28+ctrl,0.053314462,0.87316895,0.9503759398496241,1
GAB2+ctrl,0.8988359,0.5161991,0.5969924812030075,1
MAGOH+ctrl,1.5677363,-0.4755556,0.8180451127819548,1
U2AF1+ctrl,0.79553276,0.74664426,0.8781954887218045,1
PRPF4+ctrl,0.17845465,0.9784148,0.9924812030075187,1
ORC5+ctrl,0.86095035,0.33577448,0.9308270676691727,1
SMN2+ctrl,1.1549165,-0.14535092,0.8917293233082706,1
ANKRD11+ctrl,1.5873373,-0.44441995,0.9578947368421054,1
CCDC86+ctrl,0.867904,0.4884389,0.9714285714285714,1
MRPL51+ctrl,0.18815894,0.89134306,0.993984962406015,1
EXOSC9+ctrl,0.23544376,0.9801203,0.9740504637687312,1
TRMT10C+ctrl,1.166258,-0.11075035,0.9684210526315788,1
EIF2B5+ctrl,0.077824816,0.98393404,0.9503759398496241,1
KPNB1+ctrl,0.5144288,0.81774306,0.9368421052631578,1
DDX55+ctrl,0.43724588,0.88664013,0.9909774436090225,1
FNTA+ctrl,0.7897901,0.44357553,0.9548872180451128,1
MRPL16+ctrl,0.2649909,0.8824427,0.9804511278195487,1
DHDDS+ctrl,1.0598682,0.32649592,0.875187969924812,1
POLD3+ctrl,0.12070263,0.9787606,0.9969924812030074,1
POLR2D+ctrl,0.08299631,0.96551293,0.9909774436090225,1
DYNC1H1+ctrl,0.12578925,0.6386596,0.9954887218045112,1
ZNF574+ctrl,2.128391,-0.5035764,0.9774436090225563,1
CCT6A+ctrl,0.106835954,0.97415864,0.9849624060150375,1
TARS+ctrl,0.37181547,0.7280338,0.9614035087719298,1
WBP11+ctrl,0.6127062,0.42641166,0.918796992481203,1
MED20+ctrl,0.062428795,0.9675541,0.9954887218045112,1
WDR12+ctrl,1.0736318,0.14117357,0.9578947368421054,1
NOP2+ctrl,0.28641468,0.9300067,0.9909774436090225,1
CCDC59+ctrl,0.61644495,-0.15905587,0.9774436090225563,1
NIFK+ctrl,0.6702114,0.6595715,0.956390977443609,1
HAUS4+ctrl,1.3131671,-0.11048885,0.9233082706766916,1
DDX54+ctrl,0.36039892,0.8690143,0.9774436090225563,1
CASP8AP2+ctrl,0.9793421,0.60266787,0.9488721804511278,1
RPL36+ctrl,0.026983427,0.99599165,0.993984962406015,1
GINS3+ctrl,0.43600193,0.86192334,0.9909774436090225,1
RIOK1+ctrl,0.016061092,0.91978675,0.993984962406015,1
EBNA1BP2+ctrl,0.22895299,0.90728295,0.9859649122807018,1
ETF1+ctrl,0.39470977,0.8704191,0.9518796992481202,1
ORC1+ctrl,0.8885045,0.15539676,0.9819548872180449,1
GINS2+ctrl,0.25471875,0.94794136,0.9759398496240601,1
TOP1+ctrl,0.48379722,-0.10100834,0.9669172932330825,1
RPS15A+ctrl,0.038066737,0.9796742,0.9699248120300751,1
WDHD1+ctrl,0.5625965,0.46109334,0.9834586466165413,1
DCUN1D5+ctrl,0.5661753,0.6049023,0.9804511278195487,1
DHX16+ctrl,0.51736736,0.6966661,0.8736842105263156,1
PSMB3+ctrl,0.6325213,0.6809316,0.891150356168311,1
BOP1+ctrl,0.3590403,0.88920677,0.993984962406015,1
SRP54+ctrl,0.67666006,0.4671765,0.9819548872180449,1
SMU1+ctrl,0.8346168,0.487198,0.932330827067669,1
GFM1+ctrl,0.9418843,0.18534786,0.9759398496240601,1
JAZF1+ctrl,1.072127,0.55689126,0.7413533834586465,1
CIAPIN1+ctrl,1.5400248,-0.5626212,0.7593984962406014,1
RCC1+ctrl,0.57299995,0.6422734,0.9804511278195487,1
PFN1+ctrl,0.8913482,0.39241558,0.9804511278195487,1
COX7C+ctrl,0.9214863,0.6966362,0.9924812030075187,1
DDX5+ctrl,1.3731264,-0.4129247,0.9771929824561404,1
RRS1+ctrl,0.47144243,0.7975483,0.9669172932330825,1
PRMT5+ctrl,0.7098701,0.5138743,0.9458646616541352,1
NUP62+ctrl,0.5592484,0.92542565,0.837593984962406,1
AAMP+ctrl,0.46352,0.7353113,0.9789473684210527,1
RBM8A+ctrl,0.845804,0.5091827,0.9273622772366696,1
PPARGC1B+ctrl,1.3287162,-0.2694666,0.9684210526315788,1
WDR55+ctrl,1.1828082,0.41730678,0.9624060150375938,1
SYF2+ctrl,0.6851408,0.6125029,0.9578947368421054,1
CSTF1+ctrl,0.8634899,0.32958317,0.9037593984962405,1
DDX24+ctrl,0.54975206,0.9059954,0.9789473684210527,1
POLR2C+ctrl,0.16305599,0.924401,0.9909774436090225,1
MYBBP1A+ctrl,1.6497312,-0.6885814,0.9759398496240601,1
SURF6+ctrl,0.7025332,0.4948878,0.9789473684210527,1
NUBP1+ctrl,0.3468592,0.80926764,0.9819548872180449,1
ZMAT5+ctrl,0.63851464,0.417487,0.9518796992481202,1
MRPS24+ctrl,0.4505899,0.7994474,0.993984962406015,1
RPAP2+ctrl,1.1584966,-0.6893059,0.8586466165413533,1
MED11+ctrl,0.11881782,0.973813,0.9864661654135337,1
SMARCB1+ctrl,1.7538633,0.05111823,0.9248120300751879,1
IPO9+ctrl,1.1628258,0.37001944,0.9609022556390976,1
INTS6+ctrl,0.6301138,0.711244,0.9729323308270676,1
EXOSC6+ctrl,0.11512701,0.98910856,0.9804511278195487,1
HSPE1+ctrl,0.24773285,0.91144264,0.9223344459653742,1
ABCF1+ctrl,0.13486339,0.931372,1.0,1
MRPS11+ctrl,0.21594281,0.88981587,0.9984962406015038,1
ESF1+ctrl,2.0614512,-0.6902278,0.9218045112781955,1
CNOT2+ctrl,0.26147667,0.8938506,0.9924812030075187,1
CCT7+ctrl,0.22361788,0.8906324,0.9443609022556391,1
MRPS35+ctrl,0.5595082,0.7237301,0.9684210526315788,1
RPAP1+ctrl,1.348667,-0.6885499,0.9157894736842105,1
NCL+ctrl,0.6127681,0.6644994,0.980701754385965,1
RPL39+ctrl,0.22807224,0.96219075,0.9828873258622447,1
NSA2+ctrl,0.8325818,0.44811714,0.9759398496240601,1
SRRM2+ctrl,0.8365261,0.4928984,0.8982456140350877,1
RPL37A+ctrl,0.17956088,0.9941336,0.9666666666666668,1
RBM28+ctrl,0.64115053,0.6269065,0.9684210526315788,1
SNRPA1+ctrl,0.639821,0.8611211,0.9864661654135337,1
INO80B+ctrl,0.37456757,0.6158782,0.9954887218045112,1
FTSJ3+ctrl,0.6806883,0.72056717,0.9503759398496241,1
SUPT16H+ctrl,0.29984435,0.8818482,0.9759398496240601,1
MARS+ctrl,1.2037166,-0.23520455,0.8992481203007519,1
UBA3+ctrl,1.0003325,0.12943411,0.9488721804511278,1
CDC73+ctrl,0.8068386,0.27470234,0.8556390977443609,1
TANGO6+ctrl,1.9643317,-0.70599616,0.8962406015037594,1
WDR3+ctrl,0.16745156,0.66623133,0.9729323308270676,1
EXOSC3+ctrl,0.19449586,0.9727121,0.9732983012484465,1
ACTR6+ctrl,1.2552526,-0.35762587,0.9518796992481202,1
RPS27A+ctrl,0.034405075,0.95343393,0.9789473684210527,1
SNRPE+ctrl,0.32880908,0.8798185,0.9548872180451128,1
CSTF3+ctrl,0.9768338,0.26268196,0.9744360902255638,1
TAF12+ctrl,0.27951995,0.9445778,0.9398496240601503,1
CEBPZ+ctrl,0.6950328,0.60216975,0.9789473684210527,1
WDR75+ctrl,0.52002734,0.83756703,0.882706766917293,1
