,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.05374971,0.98597735,0.9609022556390976,1
RPL10A+ctrl,0.03161146,0.9864532,0.9954887218045112,1
EIF1AX+ctrl,0.24185833,0.87870985,0.9947368421052631,1
POP7+ctrl,7.455539,0.46507728,0.9894736842105262,1
MED10+ctrl,0.17790195,0.9897174,0.993984962406015,1
PSMC4+ctrl,0.123053975,0.9937703,0.9218045112781955,1
CNOT3+ctrl,0.5973205,0.6505028,0.8766917293233082,1
ELP5+ctrl,0.9349557,0.78367543,0.9804511278195487,1
RPS6+ctrl,0.021787217,0.98267853,0.9789473684210527,1
MTOR+ctrl,0.43482006,0.92389214,0.9248120300751879,1
PRPF40A+ctrl,1.0587345,-0.20381899,0.9789473684210527,1
SLU7+ctrl,0.4299547,0.9664772,0.9458646616541352,1
SLC7A5+ctrl,1.1401136,0.6515416,0.9834586466165413,1
RPS27+ctrl,0.11315583,0.7962629,0.9789473684210527,1
U2SURP+ctrl,1.0628859,-0.17968634,0.8771929824561402,1
C1QBP+ctrl,0.246084,0.8681749,0.9924812030075187,1
PCF11+ctrl,0.81238234,0.54932594,0.9924812030075187,1
SERBP1+ctrl,1.1944238,-0.19273126,0.9759398496240601,1
ABCB7+ctrl,2.0719264,0.79146916,0.9834586466165413,1
MAK16+ctrl,0.8111338,0.6285237,0.9714285714285714,1
ZCCHC9+ctrl,0.51897883,0.6314648,0.9654135338345864,1
LAMTOR4+ctrl,1.8060573,-0.28172705,0.9593984962406013,1
ACTL6A+ctrl,0.9968244,-0.06491582,0.900751879699248,1
BUB3+ctrl,0.6904342,0.62924033,0.8300751879699247,1
SAMM50+ctrl,0.54798055,0.7620997,0.9548872180451128,1
ALG2+ctrl,0.7234518,0.17433447,0.9759398496240601,1
RPS19+ctrl,0.021455288,0.9776691,0.956390977443609,1
MCM4+ctrl,0.14922757,0.925125,0.9894736842105262,1
PSMD11+ctrl,0.06312135,0.97317475,0.9849624060150375,1
PSMB7+ctrl,0.19171868,0.968003,0.9849624060150375,1
DYNLL1+ctrl,0.8885478,0.43384668,0.9666666666666668,1
COG2+ctrl,0.24536341,0.8720149,0.9684210526315788,1
RPLP2+ctrl,0.2951974,0.8509537,0.9804511278195487,1
LSM5+ctrl,0.1333376,0.93841124,0.9819548872180449,1
DPH2+ctrl,0.8945596,0.3098641,0.9879699248120299,1
TCOF1+ctrl,0.99990016,0.49493942,0.9609022556390976,1
SART1+ctrl,1.2375884,-0.58457106,0.9879699248120299,1
CWF19L2+ctrl,0.12395499,0.963314,0.9849624060150375,1
BGLAP+ctrl,0.26512453,0.3160041,0.9518796992481202,1
TCERG1+ctrl,0.66735554,0.5891374,0.9503759398496241,1
SUGT1+ctrl,0.47231466,0.7908322,0.9864661654135337,1
MZT1+ctrl,1.7397573,0.070536606,0.9067669172932331,1
LSM7+ctrl,0.10401526,0.9644509,0.9894736842105262,1
NFRKB+ctrl,0.7295896,0.5635657,0.9849624060150375,1
SRPRB+ctrl,0.49428916,0.74410504,0.9849624060150375,1
RPS11+ctrl,0.04745828,0.98658705,0.9842105263157893,1
RPL21+ctrl,0.064204864,0.9938856,0.9894736842105262,1
PHAX+ctrl,0.5166369,0.403813,0.9052631578947368,1
LSM2+ctrl,0.18912983,0.98578656,0.9954887218045112,1
ATP6V1A+ctrl,0.07948681,0.9215914,0.9819548872180449,1
RPS28+ctrl,0.056683633,0.8944087,0.9413533834586465,1
GAB2+ctrl,0.9144127,0.39649934,0.6390977443609022,1
MAGOH+ctrl,0.89051557,0.1656258,0.875187969924812,1
U2AF1+ctrl,0.6321459,0.8655947,0.9127819548872179,1
PRPF4+ctrl,0.34556597,0.9308269,0.9909774436090225,1
ORC5+ctrl,0.28670573,0.9268297,0.9669172932330825,1
SMN2+ctrl,0.73954314,0.65376055,0.9248120300751879,1
ANKRD11+ctrl,1.9837662,-0.32900876,0.9533834586466164,1
CCDC86+ctrl,1.2813436,-0.5130198,0.9624060150375938,1
MRPL51+ctrl,0.18881628,0.9277923,0.9969924812030074,1
EXOSC9+ctrl,0.32965836,0.96552175,0.9695374886470227,1
TRMT10C+ctrl,0.6132646,0.6515127,0.9879699248120299,1
EIF2B5+ctrl,0.31466955,0.9525056,0.8721804511278194,1
KPNB1+ctrl,0.27786827,0.92315763,0.956390977443609,1
DDX55+ctrl,0.43991697,0.89285153,0.9879699248120299,1
FNTA+ctrl,0.6974788,0.56998074,0.9654135338345864,1
MRPL16+ctrl,0.14430691,0.9270773,0.9834586466165413,1
DHDDS+ctrl,0.9158374,0.52562255,0.8781954887218045,1
POLD3+ctrl,0.09525424,0.96940815,0.993984962406015,1
POLR2D+ctrl,0.19627605,0.8567379,0.9624060150375938,1
DYNC1H1+ctrl,0.33111292,0.38138485,0.9834586466165413,1
ZNF574+ctrl,0.887021,0.39614025,0.9879699248120299,1
CCT6A+ctrl,0.07474725,0.97696066,0.9834586466165413,1
TARS+ctrl,0.13504767,0.9177153,0.9649122807017543,1
WBP11+ctrl,1.6476722,-0.58363724,0.8526315789473683,1
MED20+ctrl,0.11728116,0.92123455,0.9924812030075187,1
WDR12+ctrl,0.6446237,0.5982825,0.9684210526315788,1
NOP2+ctrl,0.29520747,0.96127665,0.9924812030075187,1
CCDC59+ctrl,0.9956231,0.09957076,0.9849624060150375,1
NIFK+ctrl,0.4586339,0.7290679,0.9729323308270676,1
HAUS4+ctrl,1.6527188,-0.2718021,0.9413533834586465,1
DDX54+ctrl,0.28099522,0.8283103,0.9759398496240601,1
CASP8AP2+ctrl,1.4574865,-0.2779004,0.9022556390977443,1
RPL36+ctrl,0.0707443,0.9904271,0.9879699248120299,1
GINS3+ctrl,0.34866858,0.854903,0.9909774436090225,1
RIOK1+ctrl,0.015109685,0.89339453,0.993984962406015,1
EBNA1BP2+ctrl,0.28427824,0.90042835,0.987719298245614,1
ETF1+ctrl,0.64820385,0.7401481,0.9353383458646616,1
ORC1+ctrl,0.67135495,0.88430715,0.9744360902255638,1
GINS2+ctrl,0.07557926,0.96914184,0.9804511278195487,1
TOP1+ctrl,0.8348078,-0.23584,0.9684210526315788,1
RPS15A+ctrl,0.038264878,0.98663527,0.9578947368421054,1
WDHD1+ctrl,0.41268694,0.6606612,0.993984962406015,1
DCUN1D5+ctrl,0.9710758,0.23720092,0.9654135338345864,1
DHX16+ctrl,0.77015954,0.6383152,0.8436090225563909,1
PSMB3+ctrl,0.63125503,0.7288246,0.862525070002296,1
BOP1+ctrl,0.62630135,0.7647511,0.9954887218045112,1
SRP54+ctrl,0.3061006,0.86906594,0.9774436090225563,1
SMU1+ctrl,0.35391647,0.83328027,0.9864661654135337,1
GFM1+ctrl,2.761191,-0.058071494,0.956390977443609,1
JAZF1+ctrl,0.9495357,0.43228734,0.7458646616541353,1
CIAPIN1+ctrl,0.71875167,0.5843342,0.8421052631578947,1
RCC1+ctrl,1.0102081,-0.13738403,0.9789473684210527,1
PFN1+ctrl,1.1591266,0.13270828,0.9774436090225563,1
COX7C+ctrl,0.39723423,0.818301,0.9909774436090225,1
DDX5+ctrl,1.3504206,-0.4382215,0.9771929824561404,1
RRS1+ctrl,0.23386759,0.88964707,0.9774436090225563,1
PRMT5+ctrl,1.0626454,0.030402672,0.9398496240601503,1
NUP62+ctrl,0.37374523,0.9534827,0.8962406015037594,1
AAMP+ctrl,0.15667094,0.92137164,0.993984962406015,1
RBM8A+ctrl,0.71465755,0.85045815,0.9115549656928628,1
PPARGC1B+ctrl,0.83089846,0.35472625,0.9699248120300751,1
WDR55+ctrl,0.967407,0.5083089,0.9578947368421054,1
SYF2+ctrl,1.1586883,-0.12618393,0.9458646616541352,1
CSTF1+ctrl,0.9201766,0.27434,0.9157894736842105,1
DDX24+ctrl,0.3408659,0.9351853,0.9864661654135337,1
POLR2C+ctrl,0.17842524,0.83926237,0.9894736842105262,1
MYBBP1A+ctrl,1.0180397,0.19437471,0.9879699248120299,1
SURF6+ctrl,0.25749958,0.8723384,0.9924812030075187,1
NUBP1+ctrl,0.29834643,0.87821895,0.9819548872180449,1
ZMAT5+ctrl,0.72934794,0.46283355,0.9624060150375938,1
MRPS24+ctrl,0.3583154,0.8518951,0.9924812030075187,1
RPAP2+ctrl,0.8352682,0.20099445,0.8661654135338346,1
MED11+ctrl,0.19846736,0.9894714,0.9819548872180449,1
SMARCB1+ctrl,1.7317578,-0.23221166,0.9533834586466164,1
IPO9+ctrl,1.5236855,0.21216106,0.9654135338345864,1
INTS6+ctrl,1.3512523,-0.3956302,0.9879699248120299,1
EXOSC6+ctrl,0.22847348,0.98109895,0.9789473684210527,1
HSPE1+ctrl,0.47577068,0.8205049,0.9346205375386523,1
ABCF1+ctrl,0.68620485,0.9121328,0.9774436090225563,1
MRPS11+ctrl,0.44704577,0.7424413,0.993984962406015,1
ESF1+ctrl,0.086048454,0.8366425,0.9684210526315788,1
CNOT2+ctrl,0.54979104,0.7859226,0.9879699248120299,1
CCT7+ctrl,0.18676636,0.9143479,0.9593984962406013,1
MRPS35+ctrl,0.46084526,0.71526676,0.9714285714285714,1
RPAP1+ctrl,0.6806923,0.4759251,0.9413533834586465,1
NCL+ctrl,0.42211416,0.7972419,0.9982456140350877,1
RPL39+ctrl,0.20232265,0.9524029,0.980254591953685,1
NSA2+ctrl,0.3842945,0.8130883,0.9834586466165413,1
SRRM2+ctrl,1.1356982,-0.007186558,0.8894736842105263,1
RPL37A+ctrl,0.13107866,0.99704784,0.9719298245614034,1
RBM28+ctrl,0.45750153,0.79302603,0.9654135338345864,1
SNRPA1+ctrl,0.26435447,0.9785731,0.9744360902255638,1
INO80B+ctrl,0.6480234,0.5996328,0.993984962406015,1
FTSJ3+ctrl,0.887316,0.49011645,0.9082706766917292,1
SUPT16H+ctrl,0.31648028,0.887981,0.9654135338345864,1
MARS+ctrl,0.44269744,0.82745284,0.9518796992481202,1
UBA3+ctrl,1.0716424,0.022629067,0.9593984962406013,1
CDC73+ctrl,0.7527535,0.5623876,0.8796992481203006,1
TANGO6+ctrl,1.1484399,0.19809991,0.9157894736842105,1
WDR3+ctrl,0.10295522,0.79646546,0.9834586466165413,1
EXOSC3+ctrl,0.3025865,0.97097355,0.9650245135253144,1
ACTR6+ctrl,1.0840433,0.09128646,0.9248120300751879,1
RPS27A+ctrl,0.10516808,0.8911365,0.9804511278195487,1
SNRPE+ctrl,0.42802256,0.91018915,0.9819548872180449,1
CSTF3+ctrl,0.72045565,0.7196269,0.9864661654135337,1
TAF12+ctrl,0.25423113,0.9664037,0.9714285714285714,1
CEBPZ+ctrl,0.82584196,0.52534556,0.9729323308270676,1
WDR75+ctrl,0.0823658,0.953967,0.9609022556390976,1
RPS3A+ctrl,0.03283433,0.9804835,0.9771929824561404,1
RAN+ctrl,0.24900489,0.8849286,0.9759398496240601,1
PNPT1+ctrl,0.71401036,0.5989114,0.8781954887218045,1
NELFB+ctrl,0.37675455,0.7899735,0.9894736842105262,1
ATP6V0B+ctrl,0.5069623,0.796554,0.9666666666666668,1
COPS5+ctrl,0.30537763,0.8728043,0.9503759398496241,1
FAM50A+ctrl,0.56516784,0.6026456,0.9811891415693781,1
THOC7+ctrl,0.19703238,0.9149002,0.9518796992481202,1
EIF3F+ctrl,0.24800856,0.9471863,0.9263157894736842,1
EIF3J+ctrl,0.3112218,0.7850475,0.8676691729323308,1
MIOS+ctrl,0.9847496,0.23338567,0.9879699248120299,1
SCAF1+ctrl,0.27294227,0.8793253,0.9879699248120299,1
TADA3+ctrl,0.43714088,0.3841317,0.9593984962406013,1
PPP4R2+ctrl,1.0791037,2.4214387e-07,0.9533834586466164,1
CPSF1+ctrl,0.4107733,0.9114119,0.9499812631196197,1
DDOST+ctrl,0.9689486,-0.024910387,0.9909774436090225,1
CCNH+ctrl,0.87765956,0.51683164,0.9924812030075187,1
CBLL1+ctrl,1.0502543,0.4337715,0.9684210526315788,1
RNF40+ctrl,0.6045902,0.58991385,0.9488721804511278,1
ZFC3H1+ctrl,0.7179692,0.55938846,0.863157894736842,1
PSMD13+ctrl,0.06561591,0.95211625,0.9849624060150375,1
ZNF236+ctrl,2.085353,0.30566016,0.9593984962406013,1
GINS1+ctrl,0.27131212,0.9300224,0.9578947368421054,1
UTP18+ctrl,0.2533406,0.32940358,0.9488721804511278,1
SPC24+ctrl,0.2321833,0.8269124,0.9954887218045112,1
MCMBP+ctrl,2.6102817,-0.84741795,0.9293233082706768,1
RPL18A+ctrl,0.4701705,0.968706,0.956390977443609,1
LONP1+ctrl,1.1966938,0.059768893,0.9684210526315788,1
NRBP1+ctrl,1.1527624,0.37932473,0.9548872180451128,1
GTF2F2+ctrl,0.42660874,0.94139475,0.9879699248120299,1
RRP12+ctrl,0.5241191,0.784827,0.9804511278195487,1
ATP6AP1+ctrl,0.2168437,0.8948816,0.9834586466165413,1
DTYMK+ctrl,1.0478624,0.053319853,0.9684210526315788,1
PDCD2+ctrl,0.22255565,0.4611503,0.9443609022556391,1
SUPT4H1+ctrl,0.5344296,0.7682303,0.9161339497068066,1
NAE1+ctrl,0.86795264,0.4216202,0.9508771929824561,1
THOC5+ctrl,0.5889219,0.8864433,0.8740128485708614,1
GRSF1+ctrl,1.9918144,0.25107506,0.9789473684210527,1
RPTOR+ctrl,1.1486515,-0.07344224,0.9834586466165413,1
HAUS5+ctrl,2.3214264,-0.36308968,0.9729323308270676,1
DIMT1+ctrl,0.3401305,0.6782993,0.9774436090225563,1
PET117+ctrl,2.2559764,-0.65382767,0.9879699248120299,1
VPS72+ctrl,1.5086367,-0.39581063,0.9789473684210527,1
SAP130+ctrl,0.9123052,0.3497302,0.9969924812030074,1
PDCD7+ctrl,0.96977556,-0.055173762,0.9503759398496241,1
COX17+ctrl,0.4469666,0.7584605,0.9894736842105262,1
DMAP1+ctrl,0.6327631,0.8171883,0.9473684210526315,1
GMPS+ctrl,1.1988934,0.41070178,0.9759398496240601,1
TRPM7+ctrl,1.1423457,-0.24177068,0.9714285714285714,1
RBM48+ctrl,0.88108724,0.6674899,0.9729323308270676,1
URI1+ctrl,0.3113932,0.8397842,0.9326815251530707,1
VPS35+ctrl,0.6519698,0.6733528,0.8781954887218045,1
SF1+ctrl,0.95499086,0.011654846,0.9003618341247768,1
EIF3G+ctrl,0.20657462,0.9095707,0.9849624060150375,1
SARS+ctrl,0.22252028,0.9261611,0.9119641407838085,1
PSMB2+ctrl,0.058897868,0.98289615,0.9428571428571428,1
BUD31+ctrl,0.6441623,0.6328024,0.6334009566095482,1
RPS2+ctrl,0.20012514,0.94927293,0.9894736842105262,1
LIN54+ctrl,1.8249098,-0.15730117,0.918796992481203,2
MRPS14+ctrl,0.7355343,0.5195316,0.9864661654135337,2
TRA2B+ctrl,1.6993544,-0.22147956,0.9819548872180449,2
CDAN1+ctrl,0.7961721,0.6209835,0.9894736842105262,2
EIF4E+ctrl,0.43685514,0.842305,0.900751879699248,2
PRPF40A+ctrl,1.0964175,-0.28884295,0.9714285714285714,2
RPS27+ctrl,0.18109909,0.90519315,0.9842105263157893,2
SUPT6H+ctrl,0.48597553,0.8789565,0.9218045112781955,2
C1QBP+ctrl,0.6017325,0.6206677,0.9834586466165413,2
ZMAT2+ctrl,0.13212927,0.9508027,0.9924812030075187,2
RSL24D1+ctrl,0.05584913,0.97089744,0.987719298245614,2
PMPCB+ctrl,0.39746612,0.8382716,0.9263157894736842,2
BTF3+ctrl,0.872202,0.41368642,0.9473684210526315,2
LAMTOR4+ctrl,3.2300513,-0.5243529,0.9503759398496241,2
BUB3+ctrl,0.53013855,0.74127847,0.8857142857142858,2
SAMM50+ctrl,0.6641136,0.55061895,0.9578947368421054,2
TSR2+ctrl,1.8548927,-0.5281912,0.9654135338345864,2
SDE2+ctrl,0.9594823,0.3276403,0.9669172932330825,2
NAA15+ctrl,0.4838548,0.7321031,0.9984962406015038,2
KANSL3+ctrl,0.116925314,0.9696961,0.8330827067669173,2
ANAPC4+ctrl,0.7592077,0.78174174,0.956390977443609,2
ZBTB17+ctrl,1.8266201,-0.65228236,0.9759398496240601,2
RPS29+ctrl,0.32022133,0.96612644,0.9804511278195487,2
XPO1+ctrl,0.9318393,0.3823711,0.7245614035087719,2
TOMM22+ctrl,0.3793817,0.9497508,0.9533834586466164,2
PSMD7+ctrl,0.16139075,0.96691746,0.9248120300751879,2
UTP15+ctrl,0.66393834,0.7949611,0.813533834586466,2
GUCD1+ctrl,1.5308063,-0.16356677,0.9218045112781955,2
NFRKB+ctrl,0.77131015,0.3892665,0.9759398496240601,2
RPL17+ctrl,0.19049135,0.98774415,0.9719298245614034,2
RTCB+ctrl,0.8058284,0.4432971,0.9864661654135337,2
MED7+ctrl,0.18014762,0.98322123,0.9804511278195487,2
CDK1+ctrl,0.5621967,0.8611658,0.9338345864661652,2
INTS9+ctrl,0.49147832,0.7476579,0.9443609022556391,2
U2AF1+ctrl,0.651043,0.8334222,0.9157894736842105,2
TXN+ctrl,1.0635993,0.20596334,0.9473684210526316,2
PPP2R1A+ctrl,0.4971604,0.58692515,0.9984962406015038,2
MRPL10+ctrl,0.100043245,0.9901503,1.0,2
CDC27+ctrl,0.23517947,0.47549623,0.9894736842105262,2
SMN2+ctrl,0.41019267,0.81469554,0.9248120300751879,2
POLE+ctrl,1.0342494,0.4648168,0.900751879699248,2
NKAP+ctrl,0.83638555,0.48063207,0.9578947368421054,2
RPL7+ctrl,0.080113314,0.99092317,0.9864661654135337,2
ABCE1+ctrl,0.9204947,0.4425091,0.943859649122807,2
CHMP6+ctrl,0.13326643,0.89236474,0.9849624060150375,2
PPP1R8+ctrl,2.1664398,-0.61113316,0.9860850640932869,2
ALDOA+ctrl,0.5607099,0.8048495,0.9879699248120299,2
MED6+ctrl,0.019504026,0.98263985,0.9969924812030074,2
MAX+ctrl,0.813638,0.7100074,0.8541353383458646,2
DIS3+ctrl,0.49126446,0.8672265,0.9157894736842105,2
PTCD1+ctrl,4.7465453,0.4289521,0.9593984962406013,2
HARS+ctrl,0.23689537,0.97224337,0.9654135338345864,2
COPB2+ctrl,0.5214929,0.69965476,0.9624060150375938,2
MYBL2+ctrl,0.44880715,0.40543973,0.993984962406015,2
TARS+ctrl,0.19124775,0.89816684,0.9614035087719298,2
SETD1A+ctrl,0.6804963,0.7055319,0.8075187969924811,2
THOC2+ctrl,0.5331384,0.92667997,0.7924812030075187,2
YEATS4+ctrl,0.9494947,0.23094589,0.8932330827067668,2
EXOSC8+ctrl,0.04719274,0.9848254,0.9631578947368421,2
TBCB+ctrl,1.054063,0.28328875,0.9624060150375938,2
MRPL53+ctrl,0.28234032,0.86217153,0.9714285714285714,2
WAC+ctrl,1.5705104,0.039298505,0.9473684210526315,2
RPS7+ctrl,0.15555707,0.96339613,0.9819548872180449,2
MCM10+ctrl,0.28469267,0.9281689,0.9428571428571428,2
MED20+ctrl,0.13798702,0.9089008,0.9894736842105262,2
SART3+ctrl,0.9599423,0.21117866,0.9729323308270676,2
EXOSC7+ctrl,0.066482,0.80200636,0.9654135338345864,2
MAT2A+ctrl,0.5611397,0.74036294,0.9258447578434537,2
RBMX2+ctrl,0.3145141,0.7994671,0.9819548872180449,2
CCT4+ctrl,0.27412665,0.92215055,0.9699248120300751,2
XAB2+ctrl,0.5053382,0.7208118,0.9609022556390976,2
ORC1+ctrl,0.44018766,0.8852876,0.9819548872180449,2
UXT+ctrl,1.0198002,0.34052527,0.9759398496240601,2
ACTR8+ctrl,0.8420437,0.68853146,0.9924812030075187,2
EXOSC2+ctrl,0.12722096,0.98640406,0.9293233082706768,2
MRPS2+ctrl,0.42698574,0.7823932,0.9894736842105262,2
MRPL33+ctrl,0.1658841,0.8867763,0.9954887218045112,2
AATF+ctrl,0.2535155,0.83697236,0.9774436090225563,2
CCNK+ctrl,1.7136872,0.07690343,0.9744360902255638,2
CDC40+ctrl,0.3834502,0.8316203,0.9684210526315788,2
POLR1A+ctrl,0.79135364,0.5159115,0.8842105263157894,2
POLR2I+ctrl,0.26044512,0.9329129,0.9894736842105262,2
SNW1+ctrl,0.3544608,0.702301,0.9774436090225563,2
PAF1+ctrl,0.14256075,0.977211,0.9819548872180449,2
LETM1+ctrl,0.26449224,0.900013,0.9894736842105262,2
PSMB3+ctrl,0.74396545,0.5501086,0.8760844160809347,2
FCF1+ctrl,0.029914172,0.97318655,0.9879699248120299,2
SMU1+ctrl,0.24080689,0.86587465,0.9894736842105262,2
DNAJA3+ctrl,1.1224198,-0.17854021,0.9413533834586465,2
CCT3+ctrl,0.029316561,0.989626,0.9894736842105262,2
MRPL14+ctrl,0.4527854,0.7541168,0.9714285714285714,2
CHMP2A+ctrl,0.13145873,0.9495095,0.9624060150375938,2
NEDD1+ctrl,0.51706696,0.70284885,0.9894736842105262,2
PSMG3+ctrl,0.45122477,0.69443935,0.9894736842105262,2
CUL1+ctrl,0.57606155,0.6869185,0.9789473684210527,2
GPN3+ctrl,0.39299217,0.8944515,0.9729323308270676,2
RPL13A+ctrl,2.0995498,0.65558374,0.9824561403508772,2
BANP+ctrl,1.6274754,-0.60987437,0.9804511278195487,2
USP5+ctrl,1.1957748,0.13808005,0.9759398496240601,2
MCM6+ctrl,0.24671125,0.8602352,0.9924812030075187,2
