,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.086333215,0.9621085,0.9278195488721804,1
RPL10A+ctrl,0.028914694,0.9854562,0.9954887218045112,1
EIF1AX+ctrl,0.2355763,0.86839545,0.9947368421052631,1
POP7+ctrl,4.3494706,0.40747494,0.9894736842105262,1
MED10+ctrl,0.17052348,0.9879367,0.993984962406015,1
PSMC4+ctrl,0.15369618,0.9908503,0.8932330827067668,1
CNOT3+ctrl,0.831452,0.40426117,0.8736842105263156,1
ELP5+ctrl,2.1173806,0.18856554,0.9834586466165413,1
RPS6+ctrl,0.038220234,0.97580576,0.9842105263157893,1
MTOR+ctrl,0.32012415,0.8900584,0.9233082706766916,1
PRPF40A+ctrl,0.8367928,0.089668445,0.9654135338345864,1
SLU7+ctrl,0.6266734,0.8512764,0.9157894736842105,1
SLC7A5+ctrl,0.3902868,0.79675364,0.9894736842105262,1
RPS27+ctrl,0.06904648,0.82607764,0.9842105263157893,1
U2SURP+ctrl,1.3881321,-0.62010586,0.8666666666666666,1
C1QBP+ctrl,0.61057013,0.69298846,0.9819548872180449,1
PCF11+ctrl,0.9797923,0.3612922,0.9894736842105262,1
SERBP1+ctrl,1.9114149,-0.21607761,0.9593984962406013,1
ABCB7+ctrl,1.607888,0.7445935,0.9699248120300751,1
MAK16+ctrl,0.4475,0.87063956,0.9714285714285714,1
ZCCHC9+ctrl,1.1873207,-0.36214316,0.9849624060150375,1
LAMTOR4+ctrl,2.188362,-0.20014513,0.9593984962406013,1
ACTL6A+ctrl,0.9665423,0.01842126,0.9172932330827066,1
BUB3+ctrl,0.8436872,0.528002,0.8481203007518796,1
SAMM50+ctrl,1.1361364,-0.12817754,0.9503759398496241,1
ALG2+ctrl,1.1809661,-0.15523334,0.9699248120300751,1
RPS19+ctrl,0.019420672,0.98314446,0.9714285714285714,1
MCM4+ctrl,0.11413152,0.9538272,0.9984962406015038,1
PSMD11+ctrl,0.0702498,0.9662652,0.9774436090225563,1
PSMB7+ctrl,0.2463951,0.97111195,0.9834586466165413,1
DYNLL1+ctrl,1.4165996,0.30136415,0.9614035087719298,1
COG2+ctrl,0.3223051,0.8422874,0.9849624060150375,1
RPLP2+ctrl,0.18968837,0.9052263,0.9864661654135337,1
LSM5+ctrl,0.28669012,0.9630891,0.9744360902255638,1
DPH2+ctrl,1.1503872,0.10054805,0.9789473684210527,1
TCOF1+ctrl,0.76578176,0.44335717,0.9804511278195487,1
SART1+ctrl,1.0274286,-0.38017222,0.9894736842105262,1
CWF19L2+ctrl,0.31344905,0.9228731,0.9789473684210527,1
BGLAP+ctrl,0.44075847,0.08328417,0.9172932330827066,1
TCERG1+ctrl,0.99153656,0.2017236,0.9533834586466164,1
SUGT1+ctrl,1.0095025,0.17015992,0.9774436090225563,1
MZT1+ctrl,2.4730434,-0.2690033,0.9172932330827066,1
LSM7+ctrl,0.046576057,0.9744301,0.9849624060150375,1
NFRKB+ctrl,0.49706188,0.6425177,0.9819548872180449,1
SRPRB+ctrl,0.2475331,0.80136335,0.9924812030075187,1
RPS11+ctrl,0.03911652,0.99157923,0.9719298245614034,1
RPL21+ctrl,0.03690375,0.9890069,0.9924812030075187,1
PHAX+ctrl,0.5670707,0.3368075,0.8917293233082706,1
LSM2+ctrl,0.08194122,0.99223024,0.993984962406015,1
ATP6V1A+ctrl,0.07364915,0.94144934,0.9819548872180449,1
