,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.5994773,0.9029042050037481,0.9578947368421052,1
HARS+ctrl,0.5039019,0.9383017693600277,0.8578947368421052,1
ATP5B+ctrl,0.082597345,0.9620157673518873,0.9421052631578948,1
DERL2+ctrl,0.016708018,0.9837093664513977,0.9964912280701754,1
TELO2+ctrl,0.25883457,0.8216914794841632,1.0,1
MRPL39+ctrl,0.25343165,0.8796102193269598,0.8807017543859648,1
MANF+ctrl,0.10730423,0.9578398083056168,0.987719298245614,1
TARS+ctrl,0.38484564,0.8221891482546069,0.9859649122807018,1
TTI1+ctrl,0.18650712,0.9567301765523846,0.9684210526315788,1
SRP72+ctrl,0.068185866,0.9853116185022518,0.9982456140350877,1
SCYL1+ctrl,0.10468725,0.9642342978011251,0.9929824561403509,1
HYOU1+ctrl,0.08992867,0.9688497290055256,0.9964912280701754,1
TMED10+ctrl,0.058669735,0.9896954780019611,0.9982456140350877,1
CCND3+ctrl,0.28125477,0.9174501712669683,0.987719298245614,1
COPB1+ctrl,0.1509363,0.9671926891484994,0.993984962406015,1
CARS+ctrl,0.08770665,0.9911291400162934,0.9192982456140351,1
SPCS2+ctrl,0.09537245,0.9809834141955324,1.0,1
CREB1+ctrl,1.564568,-0.6972773792820812,0.9398496240601503,2
SLMO2+ctrl,0.4920846,0.7965387109865338,0.9105263157894736,2
TIMM23+ctrl,0.05332751,0.9881568066815092,0.9859649122807018,2
AMIGO3+ctrl,0.09243977,0.9785526611492846,1.0,2
QARS+ctrl,0.09966675,0.9788039243493637,0.9315789473684211,2
ATP5B+ctrl,0.037260354,0.9884616397835047,0.980701754385965,2
SYVN1+ctrl,0.13153142,0.9533436957139411,0.9964912280701754,2
MTHFD1+ctrl,0.42463776,0.8171065766352227,0.8614035087719297,2
TTI1+ctrl,0.21855707,0.9711538993283565,0.956140350877193,2
SRP68+ctrl,0.1174551,0.9504054806610378,0.9982456140350877,2
TIMM44+ctrl,0.5701995,0.700037529642911,0.8754385964912281,2
DDOST+ctrl,0.018023621,0.993454331248184,1.0,2
TMED10+ctrl,0.09273404,0.985565717036141,0.9982456140350877,2
DNAJC19+ctrl,0.050141096,0.982320956112562,0.9859649122807018,2
CARS+ctrl,0.24976045,0.9746950500128067,0.8456140350877193,2
