,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.257218,0.9391723707608005,0.9701754385964911,1
HARS+ctrl,0.5012597,0.9559841712583487,0.856140350877193,1
ATP5B+ctrl,0.13631855,0.9328357499075558,0.9245614035087718,1
DERL2+ctrl,0.10275497,0.987740165477475,0.9947368421052631,1
TELO2+ctrl,0.21815977,0.7852590562289471,0.9982456140350877,1
MRPL39+ctrl,0.09966532,0.9460305320498369,0.9491228070175438,1
MANF+ctrl,0.035240076,0.9936150773981501,1.0,1
TARS+ctrl,0.39360002,0.8171353187318359,0.987719298245614,1
TTI1+ctrl,0.38411066,0.9113456521976256,0.9385964912280702,1
SRP72+ctrl,0.0667938,0.9884336651974738,0.9964912280701754,1
SCYL1+ctrl,0.08853401,0.9653729795009266,0.9929824561403509,1
HYOU1+ctrl,0.06924843,0.9689819431473676,0.9982456140350877,1
TMED10+ctrl,0.027915444,0.9912958642126497,0.9982456140350877,1
CCND3+ctrl,0.27996337,0.9351464460655742,0.9929824561403509,1
COPB1+ctrl,0.108971514,0.9876855263032006,0.9909774436090225,1
CARS+ctrl,0.1125532,0.9939288644721916,0.9175438596491228,1
SPCS2+ctrl,0.0055526877,0.9966220883579023,1.0,1
CREB1+ctrl,1.659074,-0.7429036702493368,0.9398496240601503,2
SLMO2+ctrl,0.37663713,0.8953711515379864,0.9,2
TIMM23+ctrl,0.0095752,0.9954902333385115,0.9929824561403509,2
AMIGO3+ctrl,0.10019692,0.9745851245178143,1.0,2
QARS+ctrl,0.17356427,0.9742131520120115,0.9105263157894736,2
ATP5B+ctrl,0.019204259,0.9923703429529848,0.980701754385965,2
SYVN1+ctrl,0.24703,0.8937097960069444,0.9859649122807018,2
MTHFD1+ctrl,0.35092786,0.8392993496564545,0.882456140350877,2
TTI1+ctrl,0.23109376,0.951624431394591,0.9649122807017543,2
SRP68+ctrl,0.10674546,0.9508078745042415,0.9982456140350877,2
TIMM44+ctrl,0.39089003,0.8662594638981016,0.882456140350877,2
DDOST+ctrl,0.06044762,0.9932839252332136,0.9947368421052631,2
TMED10+ctrl,0.07230563,0.9882200664014094,0.9982456140350877,2
DNAJC19+ctrl,0.06413809,0.9829554787739752,0.9842105263157893,2
