,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,1.0581717,-0.2334559279162894,0.9403508771929823,1
HARS+ctrl,0.5062145,0.9174596366043263,0.856140350877193,1
ATP5B+ctrl,0.039134867,0.9841660280506215,0.9666666666666668,1
DERL2+ctrl,0.037352208,0.9897358550865653,0.9982456140350877,1
TELO2+ctrl,0.3146878,0.8471578924630423,1.0,1
MRPL39+ctrl,0.07634597,0.9618487921134783,0.9666666666666668,1
MANF+ctrl,0.11714028,0.9633793181363822,0.987719298245614,1
TARS+ctrl,0.38112098,0.8153365309134631,0.9824561403508772,1
TTI1+ctrl,0.3440783,0.9453858576930897,0.9210526315789472,1
SRP72+ctrl,0.023807121,0.9923525441303507,0.9982456140350877,1
SCYL1+ctrl,0.08646189,0.9703758098394312,0.9824561403508772,1
HYOU1+ctrl,0.043701753,0.9722420395898124,0.9982456140350877,1
TMED10+ctrl,0.080692366,0.9923988847061456,1.0,1
CCND3+ctrl,0.2760962,0.9206317913490151,0.9964912280701754,1
COPB1+ctrl,0.15643282,0.9580675382208269,0.9894736842105262,1
CARS+ctrl,0.27809072,0.978834997476212,0.8403508771929825,1
SPCS2+ctrl,0.29652774,0.9606371894537147,0.9912280701754386,1
CREB1+ctrl,1.511172,-0.6829981637346699,0.9428571428571428,2
SLMO2+ctrl,0.36950195,0.8767365108476083,0.9385964912280702,2
TIMM23+ctrl,0.06933234,0.991039378340811,0.9894736842105263,2
AMIGO3+ctrl,0.2034188,0.9214648755702147,0.9864661654135337,2
QARS+ctrl,0.3811548,0.8938103484208696,0.863157894736842,2
ATP5B+ctrl,0.041996364,0.98556658788692,0.9842105263157893,2
SYVN1+ctrl,0.23764554,0.874834430190768,0.987719298245614,2
MTHFD1+ctrl,0.4097159,0.8180265680344829,0.8649122807017543,2
TTI1+ctrl,0.4240453,0.9717020400795662,0.9140350877192982,2
SRP68+ctrl,0.12775318,0.946410622086485,0.9982456140350877,2
TIMM44+ctrl,0.43539914,0.8057265967411381,0.8789473684210527,2
DDOST+ctrl,0.018953623,0.9919913874025321,0.9982456140350877,2
TMED10+ctrl,0.11541415,0.9882971208382827,0.9982456140350877,2
DNAJC19+ctrl,0.086685695,0.9810414413124809,0.9842105263157893,2
CARS+ctrl,0.40627953,0.9120139415091602,0.8122807017543859,2
P4HB+ctrl,0.06910916,0.9778802285468352,0.9982456140350877,2
SPCS2+ctrl,0.18572964,0.9564369289874788,0.9964912280701754,2
OST4+ctrl,0.03294737,0.9882831375822603,1.0,3
EIF2B4+ctrl,0.06779259,0.9893418610083043,0.975438596491228,3
IER3IP1+ctrl,0.18067202,0.9470144831000715,0.9473684210526316,3
YIPF5+ctrl,0.19163226,0.949128809196555,0.987719298245614,3
DAD1+ctrl,0.11283792,0.9837321713937771,0.9736842105263157,3
SEL1L+ctrl,0.19833604,0.9377693502042659,0.9714285714285714,3
TTI2+ctrl,0.065252356,0.9794913358824551,0.9964912280701754,3
DERL2+ctrl,0.018529173,0.9860868643529511,0.9964912280701754,3
SEC61B+ctrl,0.07834013,0.9532578852071956,0.9982456140350877,3
EIF2B2+ctrl,0.08576451,0.9697904635178702,0.9719298245614034,3
HSPA5+ctrl,0.7259759,0.8169978606260191,0.7218045112781954,3
TIMM44+ctrl,0.16985278,0.9553335674463148,0.9245614035087718,3
UFM1+ctrl,0.029322263,0.9841366146710644,0.9947368421052631,3
SEC61G+ctrl,0.27304754,0.9475334619659868,0.9052631578947368,3
DNAJC19+ctrl,0.24718618,0.954445297001123,0.9631578947368421,3
TMED2+ctrl,0.055026326,0.9805943792726113,0.9982456140350877,3
SPCS3+ctrl,0.19345117,0.9350613466348099,0.9789473684210527,3
OST4+ctrl,0.054336082,0.9913076150615051,0.9982456140350877,4
SEC61A1+ctrl,0.46906966,0.8839922685142383,0.7508771929824561,4
AMIGO3+ctrl,0.08837584,0.9465010084367947,0.9984962406015038,4
UFL1+ctrl,0.09069804,0.9803284542256318,0.9894736842105263,4
DDRGK1+ctrl,0.020654397,0.995164860855285,1.0,4
MTHFD1+ctrl,0.5446714,0.7756662757170837,0.8421052631578947,4
HSPA9+ctrl,0.53096884,0.8799611596910161,0.8315789473684211,4
SEC61B+ctrl,0.011204699,0.9940308442698983,0.9982456140350877,4
TARS+ctrl,0.3614339,0.8295528878170566,0.9859649122807018,4
HSPA5+ctrl,0.7609879,0.8292114322820325,0.7218045112781954,4
SRP68+ctrl,0.10949048,0.9417106119554584,1.0,4
PTDSS1+ctrl,0.06395399,0.9697762993535144,0.9947368421052631,4
HYOU1+ctrl,0.021295007,0.9929652722330496,0.9982456140350877,4
SLC35B1+ctrl,0.02988039,0.9901200283707953,1.0,4
UFM1+ctrl,0.017672239,0.9931261099245156,0.9947368421052631,4
PPWD1+ctrl,0.13535048,0.9373893039279028,0.9842105263157893,4
TMED2+ctrl,0.056649756,0.9896326998114137,0.9982456140350877,4
HARS+ctrl,0.8039102,0.5582091439082655,0.8052631578947368,5
DAD1+ctrl,0.09453602,0.9937034329485828,0.9859649122807018,5
IARS2+ctrl,0.10151896,0.9935445886819159,0.9385964912280702,5
DDRGK1+ctrl,0.06955196,0.9879836943009238,0.9912280701754386,5
STT3A+ctrl,0.28680784,0.9599436663267185,0.9834586466165413,5
SAMM50+ctrl,0.19544691,0.9847791654384594,0.9245614035087718,5
MRGBP+ctrl,0.9319834,0.23333978255011611,0.9122807017543859,5
SYVN1+ctrl,0.12240276,0.9333119746359513,0.9982456140350877,5
TMEM167A+ctrl,0.11101028,0.9641028292783029,0.9771929824561404,5
SLC39A7+ctrl,0.053697634,0.9832750863557529,0.9982456140350877,5
SEC63+ctrl,0.11068592,0.9257580980123465,0.9964912280701754,5
