,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.49649188,0.8875685430000819,0.9578947368421052,1
HARS+ctrl,0.63295376,0.8793794436995432,0.8263157894736841,1
ATP5B+ctrl,0.09371896,0.9531340355031949,0.9526315789473684,1
DERL2+ctrl,0.0336859,0.9870291772468901,0.9964912280701754,1
TELO2+ctrl,0.23992133,0.8225357814841964,0.9982456140350877,1
MRPL39+ctrl,0.09060888,0.9535003807419029,0.943859649122807,1
MANF+ctrl,0.05044284,0.9882055593085706,1.0,1
TARS+ctrl,0.36813235,0.8183827519573623,0.9824561403508772,1
TTI1+ctrl,0.2867403,0.9519088820562541,0.9614035087719298,1
SRP72+ctrl,0.06947021,0.9859804776571787,0.9982456140350877,1
SCYL1+ctrl,0.104386486,0.9609283437147519,0.9894736842105263,1
HYOU1+ctrl,0.06139693,0.970583090754747,0.9982456140350877,1
TMED10+ctrl,0.054694355,0.9902879483717897,1.0,1
CCND3+ctrl,0.25235763,0.9424811921959422,0.9929824561403509,1
COPB1+ctrl,0.12706754,0.9806317265429869,0.9909774436090225,1
CARS+ctrl,0.1397583,0.9936088978971246,0.9070175438596491,1
SPCS2+ctrl,0.04405377,0.9936620336217127,1.0,1
CREB1+ctrl,1.1912695,-0.3049907303672237,0.9428571428571428,2
SLMO2+ctrl,0.31233564,0.9060013396772355,0.9385964912280702,2
TIMM23+ctrl,0.008296228,0.9962544989923937,0.9929824561403509,2
AMIGO3+ctrl,0.08746537,0.9824583163485365,1.0,2
QARS+ctrl,0.13663612,0.9748133678859435,0.9105263157894736,2
ATP5B+ctrl,0.027290331,0.9922051999173465,0.980701754385965,2
SYVN1+ctrl,0.10522764,0.9429709884100416,0.9964912280701754,2
MTHFD1+ctrl,0.37895936,0.8310964926177871,0.8807017543859648,2
TTI1+ctrl,0.28108403,0.9564176279746623,0.956140350877193,2
SRP68+ctrl,0.10020545,0.9504535855949823,0.9982456140350877,2
TIMM44+ctrl,0.53825814,0.7317275440054555,0.8754385964912281,2
DDOST+ctrl,0.03130021,0.9935143545048688,1.0,2
TMED10+ctrl,0.10143085,0.9853555128041159,0.9982456140350877,2
DNAJC19+ctrl,0.056698207,0.9816622518556027,0.9859649122807018,2
CARS+ctrl,0.37247202,0.958416388491346,0.8052631578947368,2
P4HB+ctrl,0.047256242,0.9876295595174609,0.9982456140350877,2
SPCS2+ctrl,0.018818617,0.9958362934128024,1.0,2
OST4+ctrl,0.025248172,0.9906812857022297,0.9982456140350877,3
EIF2B4+ctrl,0.023639595,0.9889684368427809,0.9842105263157893,3
IER3IP1+ctrl,0.3300348,0.9401472316998795,0.9456140350877192,3
YIPF5+ctrl,0.22051047,0.9248639849275312,0.9771929824561404,3
DAD1+ctrl,0.042352114,0.9950153476118833,0.9894736842105263,3
