,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.19127476,0.8549269603462387,0.9834586466165413,1
YY1+ctrl,0.9348767,0.14770633078325765,0.9639097744360902,1
OGG1+ctrl,0.484656,0.989249598186336,0.900751879699248,1
AURKA+ctrl,0.033431537,0.9974340924649004,0.9819548872180449,1
CREB1+ctrl,1.0215659,-0.18788666359252895,0.956390977443609,2
ELF1+ctrl,0.6737726,0.7308188965777186,0.9864661654135337,2
CIT+ctrl,0.083892465,0.997182718359725,0.9774436090225563,2
AURKC+ctrl,0.01997691,0.9981994271135,0.9924812030075187,2
GABPA+ctrl,0.89122736,0.06627671703400743,0.9729323308270676,3
IRF1+ctrl,0.876834,0.19455547337130014,0.9669172932330825,3
CENPE+ctrl,0.027957477,0.9964304144993322,0.9864661654135337,3
AURKB+ctrl,0.05506128,0.9961452675870518,0.9744360902255638,3
ELK1+ctrl,0.63171333,0.532726293614543,0.9924812030075187,4
YY1+ctrl,0.7540304,0.4767546382018869,0.9744360902255638,4
CENPE+ctrl,0.0148514435,0.9973916726641887,0.9984962406015038,4
TOR1AIP1+ctrl,0.30416438,0.9931342508696513,0.9548872180451128,4
GABPA+ctrl,0.19127586,0.9551755676488501,0.9864661654135337,5
IRF1+ctrl,0.76254207,0.39092943096257665,0.9654135338345864,5
OGG1+ctrl,0.55058557,0.9711408198238759,0.8947368421052632,5
ECT2+ctrl,0.29716668,0.9902060443370948,0.9413533834586465,5
IRF1+ctrl,1.0677272,-0.39767872557614015,0.932330827067669,6
E2F4+ctrl,1.1297358,-0.41808220148627784,0.9488721804511278,6
ECT2+ctrl,0.18458295,0.9955918803187578,0.9804511278195487,6
AURKB+ctrl,0.14819959,0.9963926188280128,0.9789473684210527,6
GABPA+ctrl,1.0566698,-0.27316828350246136,0.9593984962406013,7
IRF1+ctrl,0.9858635,-0.1773786791376082,0.9624060150375938,7
E2F4+ctrl,1.2128577,-0.6996173089714629,0.956390977443609,7
RACGAP1+ctrl,0.46437895,0.9821757074039346,0.8887218045112781,7
YY1+ctrl,0.9484628,0.2908593512591618,0.9593984962406013,8
ECT2+ctrl,0.20279872,0.9948927485994216,0.9684210526315788,8
AURKC+ctrl,0.004232555,0.9976398664437619,0.9954887218045112,8
AURKB+ctrl,0.09146641,0.9959421044071839,0.9744360902255638,8
ELK1+ctrl,0.23419674,0.9032664301789215,0.9894736842105262,9
E2F4+ctrl,1.3583711,-0.7568790162887652,0.9473684210526315,9
YY1+ctrl,1.4141049,-0.516330592754833,0.9488721804511278,9
EGR1+ctrl,0.31448612,0.9628935012955672,0.9804511278195487,9
ELK1+ctrl,0.06510151,0.934143784334315,0.9969924812030074,10
E2F4+ctrl,1.6213472,-0.8773291645464989,0.9368421052631578,10
EGR1+ctrl,0.17120053,0.976853893488544,0.9909774436090225,10
TOR1AIP1+ctrl,0.38009125,0.9912652082951631,0.9443609022556391,10
