,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.3067471,0.7758626780931613,0.9819548872180449,1
YY1+ctrl,1.1840253,-0.24562112557203353,0.9578947368421054,1
OGG1+ctrl,0.3074693,0.9937261548852302,0.9443609022556391,1
AURKA+ctrl,0.02722733,0.9953941511984932,0.9804511278195487,1
CREB1+ctrl,1.4531373,-0.7531382282135787,0.9368421052631578,2
ELF1+ctrl,0.539951,0.9167498628751246,0.9879699248120299,2
CIT+ctrl,0.08807847,0.9985908848666675,0.9774436090225563,2
AURKC+ctrl,0.0022779987,0.9992689220372294,0.9954887218045112,2
GABPA+ctrl,1.2729264,-0.6997488304351192,0.9533834586466164,3
IRF1+ctrl,1.1928595,-0.6514609879041846,0.9278195488721804,3
CENPE+ctrl,0.07645757,0.9970136397752337,0.9819548872180449,3
AURKB+ctrl,0.06483812,0.9979184557167087,0.9804511278195487,3
ELK1+ctrl,0.93986076,0.2027554955481608,0.9864661654135337,4
YY1+ctrl,1.0653764,-0.058397958444903905,0.956390977443609,4
CENPE+ctrl,0.03242828,0.9976815913978166,0.9834586466165413,4
TOR1AIP1+ctrl,0.2195178,0.9952412255158576,0.9503759398496241,4
GABPA+ctrl,0.65714,0.7286129817760838,0.9774436090225563,5
IRF1+ctrl,1.283963,-0.7518266815932022,0.9263157894736842,5
OGG1+ctrl,0.27492294,0.9952483227416536,0.9413533834586465,5
ECT2+ctrl,0.17308259,0.9979715715035157,0.9684210526315788,5
IRF1+ctrl,1.2293911,-0.500472101971911,0.9368421052631578,6
E2F4+ctrl,1.7961743,-0.8194666479679409,0.9293233082706768,6
ECT2+ctrl,0.18879178,0.9939055206593936,0.9609022556390976,6
AURKB+ctrl,0.14644712,0.9955949975279825,0.9774436090225563,6
GABPA+ctrl,1.168925,-0.5171113518272429,0.9624060150375938,7
IRF1+ctrl,0.8343171,0.333264160931857,0.9624060150375938,7
E2F4+ctrl,1.4748586,-0.7999510265069435,0.9473684210526315,7
RACGAP1+ctrl,0.47524834,0.9878658308110196,0.8917293233082706,7
YY1+ctrl,0.7705594,0.6096414480901751,0.9593984962406013,8
ECT2+ctrl,0.26733175,0.9940898013297319,0.9518796992481202,8
AURKC+ctrl,0.008824271,0.9978979257178514,0.993984962406015,8
AURKB+ctrl,0.098611675,0.9959788594252712,0.9789473684210527,8
ELK1+ctrl,0.11743738,0.976303508507853,0.993984962406015,9
E2F4+ctrl,1.6037418,-0.8922085144138994,0.9368421052631578,9
YY1+ctrl,1.3927373,-0.6322713324822282,0.9503759398496241,9
EGR1+ctrl,0.31166515,0.9829394405387629,0.9789473684210527,9
ELK1+ctrl,0.11239698,0.9463442102937568,0.9969924812030074,10
E2F4+ctrl,1.8559119,-0.8977380271008043,0.9112781954887217,10
EGR1+ctrl,0.14756393,0.951911636476719,0.9909774436090225,10
TOR1AIP1+ctrl,0.39143032,0.9778855494479138,0.9488721804511278,10
