,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.065301485,0.9386920702853749,0.9894736842105262,1
YY1+ctrl,0.41717213,0.8503059999238523,0.9804511278195487,1
OGG1+ctrl,0.43605047,0.9857422907356184,0.9052631578947368,1
AURKA+ctrl,0.02590425,0.995712447486665,0.9924812030075187,1
CREB1+ctrl,1.0199331,-0.06545259275667482,0.9699248120300751,2
ELF1+ctrl,0.41460642,0.9245616005001199,0.9954887218045112,2
CIT+ctrl,0.013723573,0.9978386709447343,0.9924812030075187,2
AURKC+ctrl,0.013044384,0.9977353409364201,0.9969924812030074,2
GABPA+ctrl,0.88238007,0.21705021855388743,0.9729323308270676,3
IRF1+ctrl,0.91948014,0.2258045644874865,0.9593984962406013,3
CENPE+ctrl,0.010011372,0.997124091189007,0.9909774436090225,3
AURKB+ctrl,0.025554422,0.9976672014603986,0.9924812030075187,3
ELK1+ctrl,0.7234485,0.3671167797342338,0.9834586466165413,4
YY1+ctrl,0.6263755,0.7227219135626585,0.9654135338345864,4
CENPE+ctrl,0.0010521333,0.9993749101299926,0.9984962406015038,4
TOR1AIP1+ctrl,0.22717266,0.9970842202827556,0.9624060150375938,4
GABPA+ctrl,0.43955746,0.8898200354894302,0.9804511278195487,5
IRF1+ctrl,1.057134,-0.3940770225414135,0.9473684210526315,5
OGG1+ctrl,0.4203402,0.994225771506676,0.918796992481203,5
ECT2+ctrl,0.12631069,0.998270511187804,0.9669172932330825,5
IRF1+ctrl,1.1302226,-0.5055289812949745,0.932330827067669,6
E2F4+ctrl,1.3448504,-0.698398135438144,0.9488721804511278,6
ECT2+ctrl,0.082522154,0.9969070299251763,0.9834586466165413,6
AURKB+ctrl,0.09806003,0.996925274629967,0.9789473684210527,6
GABPA+ctrl,0.93697095,0.042004523312328165,0.9699248120300751,7
IRF1+ctrl,0.8286794,0.3691794745840094,0.9669172932330825,7
E2F4+ctrl,0.9254941,0.1396956369105881,0.9699248120300751,7
RACGAP1+ctrl,0.47945318,0.987846877831222,0.8917293233082706,7
YY1+ctrl,0.42900288,0.9032686525758158,0.9759398496240601,8
ECT2+ctrl,0.111822434,0.9976608159316713,0.9804511278195487,8
AURKC+ctrl,0.012293375,0.9985246565441493,0.9924812030075187,8
AURKB+ctrl,0.0460811,0.9971878014378271,0.9819548872180449,8
ELK1+ctrl,0.3002246,0.8422331319977636,0.9909774436090225,9
E2F4+ctrl,1.3534743,-0.7115658587619366,0.9413533834586465,9
YY1+ctrl,0.92751044,0.21867626285943162,0.9593984962406013,9
EGR1+ctrl,0.17449336,0.9755627257048196,0.9924812030075187,9
ELK1+ctrl,0.047194734,0.9519587366912551,0.9969924812030074,10
E2F4+ctrl,1.5308651,-0.8326430185522529,0.9443609022556391,10
EGR1+ctrl,0.060065918,0.9719301268902961,0.9954887218045112,10
TOR1AIP1+ctrl,0.4151999,0.9806655622497444,0.9443609022556391,10
