,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.11565777,0.9478045948662611,0.9924812030075187,1
YY1+ctrl,0.25256148,0.9215516630967322,0.9924812030075187,1
OGG1+ctrl,0.4593499,0.979373432943799,0.9203007518796992,1
AURKA+ctrl,0.03909833,0.9969172685124699,0.9879699248120299,1
CREB1+ctrl,0.7188517,0.6157462169079273,0.9789473684210527,2
ELF1+ctrl,0.36789772,0.9041359095906605,0.9894736842105262,2
CIT+ctrl,0.007976913,0.9969957077616141,0.9819548872180449,2
AURKC+ctrl,0.036123924,0.9964795437085264,0.9879699248120299,2
GABPA+ctrl,0.631249,0.7086366528867571,0.9774436090225563,3
IRF1+ctrl,0.76607084,0.504441643554356,0.9744360902255638,3
CENPE+ctrl,0.0037796653,0.9985464699748207,0.993984962406015,3
AURKB+ctrl,0.0030022187,0.9990106556094125,0.9969924812030074,3
ELK1+ctrl,0.23119496,0.8106710593394743,0.9924812030075187,4
YY1+ctrl,0.3873649,0.8253211365277368,0.9804511278195487,4
CENPE+ctrl,0.00527528,0.9973494483927674,0.9954887218045112,4
TOR1AIP1+ctrl,0.271235,0.993895244017126,0.9548872180451128,4
GABPA+ctrl,0.16770807,0.9714396999298508,0.9924812030075187,5
IRF1+ctrl,0.648529,0.7626918232610851,0.9714285714285714,5
OGG1+ctrl,0.48876235,0.981276530676045,0.9127819548872179,5
ECT2+ctrl,0.10902993,0.996494375661062,0.9744360902255638,5
IRF1+ctrl,0.77292395,0.39328593747513907,0.9699248120300751,6
E2F4+ctrl,0.96038616,0.016296570095885126,0.9669172932330825,6
ECT2+ctrl,0.03997047,0.9971856100339603,0.9924812030075187,6
AURKB+ctrl,0.05004214,0.9971802989478035,0.9849624060150375,6
GABPA+ctrl,0.7611805,0.5367793884408257,0.9774436090225563,7
IRF1+ctrl,0.82355607,0.4629296271014872,0.9714285714285714,7
E2F4+ctrl,1.0092875,-0.12901736608779799,0.9699248120300751,7
RACGAP1+ctrl,0.2963498,0.9963943130782034,0.918796992481203,7
YY1+ctrl,0.3370668,0.922339261284562,0.9774436090225563,8
ECT2+ctrl,0.0571206,0.9977019387442493,0.9819548872180449,8
AURKC+ctrl,0.040779606,0.9970094663222644,0.9909774436090225,8
AURKB+ctrl,0.021275098,0.9968391294981499,0.9834586466165413,8
ELK1+ctrl,0.19549367,0.9218089670304486,0.9879699248120299,9
E2F4+ctrl,1.0765488,-0.42856396864088797,0.9624060150375938,9
YY1+ctrl,0.630879,0.7600558791103307,0.9654135338345864,9
EGR1+ctrl,0.12708983,0.979239213562197,0.9969924812030074,9
ELK1+ctrl,0.06709086,0.9437904594187918,0.9984962406015038,10
E2F4+ctrl,1.451764,-0.8055812224006795,0.9443609022556391,10
EGR1+ctrl,0.099295184,0.9808827754964454,0.9984962406015038,10
TOR1AIP1+ctrl,0.38750893,0.9951449555703782,0.9458646616541352,10
