,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.7101306,0.48158276,0.9879699248120299,1
YY1+ctrl,0.28590697,0.90535355,0.9879699248120299,1
OGG1+ctrl,0.724143,0.9589303,0.8661654135338346,1
AURKA+ctrl,0.005797098,0.9986273,0.9789473684210527,1
CREB1+ctrl,0.6420032,0.8038657,0.9864661654135337,2
ELF1+ctrl,0.34812674,0.95703614,0.9924812030075187,2
CIT+ctrl,0.0052828006,0.9987294,0.9849624060150375,2
AURKC+ctrl,0.054520465,0.9976646,0.9924812030075187,2
GABPA+ctrl,2.5397928,-0.8826702,0.8887218045112781,3
IRF1+ctrl,0.46454608,0.78719604,0.9804511278195487,3
CENPE+ctrl,0.021923957,0.9975584,0.9819548872180449,3
AURKB+ctrl,0.024161745,0.9981147,0.9759398496240601,3
ELK1+ctrl,0.46139285,0.6660218,0.9924812030075187,4
YY1+ctrl,0.352726,0.8761984,0.9819548872180449,4
CENPE+ctrl,0.009409742,0.9960915,0.9804511278195487,4
TOR1AIP1+ctrl,0.38797644,0.98202497,0.9533834586466164,4
GABPA+ctrl,1.4763168,-0.7512249,0.9548872180451128,5
IRF1+ctrl,0.4759965,0.94853914,0.9864661654135337,5
OGG1+ctrl,0.5663813,0.982742,0.9022556390977443,5
ECT2+ctrl,0.22492434,0.99698865,0.9518796992481202,5
IRF1+ctrl,0.3284081,0.9535374,0.9894736842105262,6
E2F4+ctrl,0.04166357,0.98627496,0.9969924812030074,6
ECT2+ctrl,0.22884466,0.9963454,0.9684210526315788,6
AURKB+ctrl,0.07685298,0.99736905,0.9804511278195487,6
GABPA+ctrl,2.172628,-0.88909656,0.8917293233082706,7
IRF1+ctrl,0.79791385,0.48667297,0.9729323308270676,7
E2F4+ctrl,0.3917645,0.9468171,0.9909774436090225,7
RACGAP1+ctrl,0.18719018,0.996994,0.9398496240601503,7
YY1+ctrl,0.29716465,0.9391983,0.9789473684210527,8
ECT2+ctrl,0.20831753,0.9967568,0.9533834586466164,8
AURKC+ctrl,0.17997861,0.9965042,0.9774436090225563,8
AURKB+ctrl,0.08773993,0.995982,0.9834586466165413,8
ELK1+ctrl,1.0840241,0.38058975,0.9819548872180449,9
E2F4+ctrl,0.51899314,0.8161016,0.9774436090225563,9
YY1+ctrl,0.9443715,0.25639978,0.9503759398496241,9
EGR1+ctrl,0.57268184,0.6973161,0.9624060150375938,9
ELK1+ctrl,1.0007199,0.065366805,0.9819548872180449,10
E2F4+ctrl,0.5124076,0.86686146,0.9894736842105262,10
EGR1+ctrl,0.21798658,0.94178283,0.9819548872180449,10
TOR1AIP1+ctrl,0.5609161,0.9827906,0.9248120300751879,10
