,NormMSE,Pearson,Spearman,split
ELK1+ctrl,1.2308803,-0.12830245,0.9864661654135337,1
YY1+ctrl,0.30440554,0.9016395,0.9864661654135337,1
OGG1+ctrl,0.6992912,0.95639014,0.8812030075187969,1
AURKA+ctrl,0.0071893088,0.99872464,0.9609022556390976,1
CREB1+ctrl,0.40866268,0.9466623,0.9924812030075187,2
ELF1+ctrl,0.619406,0.84417665,0.9864661654135337,2
CIT+ctrl,0.00140488,0.99924386,0.9969924812030074,2
AURKC+ctrl,0.09931089,0.9983969,0.9849624060150375,2
GABPA+ctrl,3.1337335,-0.91196257,0.8601503759398496,3
IRF1+ctrl,0.38331306,0.8564956,0.9819548872180449,3
CENPE+ctrl,0.014827934,0.9972461,0.9819548872180449,3
AURKB+ctrl,0.038494464,0.9982042,0.9503759398496241,3
ELK1+ctrl,0.2808739,0.8018387,0.9909774436090225,4
YY1+ctrl,0.4207019,0.8327506,0.9804511278195487,4
CENPE+ctrl,0.0049141217,0.9972353,0.993984962406015,4
TOR1AIP1+ctrl,0.4699403,0.98487014,0.9398496240601503,4
GABPA+ctrl,1.6226139,-0.82068205,0.9428571428571428,5
IRF1+ctrl,0.3310234,0.97194487,0.9819548872180449,5
OGG1+ctrl,0.604436,0.98647684,0.8977443609022555,5
ECT2+ctrl,0.31116286,0.9972442,0.9353383458646616,5
IRF1+ctrl,0.22030744,0.9689611,0.9894736842105262,6
E2F4+ctrl,0.046450403,0.9836516,0.9984962406015038,6
ECT2+ctrl,0.30655232,0.99516994,0.9578947368421054,6
AURKB+ctrl,0.030369107,0.99868613,0.9924812030075187,6
GABPA+ctrl,2.125126,-0.8885007,0.9097744360902256,7
IRF1+ctrl,0.60924596,0.77349854,0.9789473684210527,7
E2F4+ctrl,0.39440656,0.97079456,0.9909774436090225,7
RACGAP1+ctrl,0.1261233,0.99790967,0.9518796992481202,7
YY1+ctrl,0.44806197,0.93802404,0.9789473684210527,8
ECT2+ctrl,0.31079808,0.995764,0.9428571428571428,8
AURKC+ctrl,0.15974732,0.9972409,0.9774436090225563,8
AURKB+ctrl,0.044096775,0.9971051,0.9864661654135337,8
ELK1+ctrl,0.28129926,0.86824095,0.993984962406015,9
E2F4+ctrl,0.18171777,0.97933704,0.9924812030075187,9
YY1+ctrl,0.53692806,0.8479717,0.9774436090225563,9
EGR1+ctrl,0.43026763,0.94472915,0.9759398496240601,9
ELK1+ctrl,1.9801468,-0.428152,0.9819548872180449,10
E2F4+ctrl,1.0466471,-0.5351128,0.9609022556390976,10
EGR1+ctrl,0.48021647,0.8661381,0.9639097744360902,10
TOR1AIP1+ctrl,0.49998775,0.9811608,0.9278195488721804,10
