,NormMSE,Pearson,Spearman,split
ELK1+ctrl,0.8348343,0.5465229,0.9879699248120299,1
YY1+ctrl,0.5747495,0.7964633,0.9624060150375938,1
OGG1+ctrl,0.7029332,0.9357456,0.8601503759398496,1
AURKA+ctrl,0.015400197,0.9968157,0.9488721804511278,1
CREB1+ctrl,0.5309638,0.8489898,0.9894736842105262,2
ELF1+ctrl,0.6220128,0.76304793,0.9894736842105262,2
CIT+ctrl,0.0037729568,0.9983581,0.9909774436090225,2
AURKC+ctrl,0.06481903,0.99579,0.9819548872180449,2
GABPA+ctrl,3.9699717,-0.9243992,0.8210526315789473,3
IRF1+ctrl,0.4451662,0.88876414,0.9819548872180449,3
CENPE+ctrl,0.004039284,0.99753547,0.9909774436090225,3
AURKB+ctrl,0.021000087,0.99796635,0.9669172932330825,3
ELK1+ctrl,0.2141768,0.8904295,0.993984962406015,4
YY1+ctrl,0.8171733,0.5026797,0.9639097744360902,4
CENPE+ctrl,0.0012199315,0.99917454,0.9984962406015038,4
TOR1AIP1+ctrl,0.47617924,0.99228936,0.9278195488721804,4
GABPA+ctrl,2.8005166,-0.93547964,0.8736842105263156,5
IRF1+ctrl,0.4293733,0.96873003,0.9834586466165413,5
OGG1+ctrl,0.64533937,0.98335415,0.8812030075187969,5
ECT2+ctrl,0.50899184,0.99263763,0.9067669172932331,5
IRF1+ctrl,0.28970236,0.95519155,0.9909774436090225,6
E2F4+ctrl,0.23201585,0.9644303,0.9924812030075187,6
ECT2+ctrl,0.47627375,0.98859334,0.9082706766917292,6
AURKB+ctrl,0.086368196,0.9968798,0.9774436090225563,6
GABPA+ctrl,3.5407379,-0.924984,0.8421052631578947,7
IRF1+ctrl,0.9249846,0.09976229,0.9624060150375938,7
E2F4+ctrl,0.68957245,0.79803973,0.9864661654135337,7
RACGAP1+ctrl,0.18927576,0.9956876,0.9278195488721804,7
YY1+ctrl,0.91327906,0.16653775,0.9578947368421054,8
ECT2+ctrl,0.415722,0.99054444,0.9248120300751879,8
AURKC+ctrl,0.14638115,0.9969063,0.9834586466165413,8
AURKB+ctrl,0.039214026,0.9975112,0.9819548872180449,8
ELK1+ctrl,0.4642477,0.7411916,0.9909774436090225,9
E2F4+ctrl,0.4971842,0.8986311,0.9879699248120299,9
YY1+ctrl,0.93062055,0.22153218,0.956390977443609,9
EGR1+ctrl,0.9206668,0.080903105,0.9503759398496241,9
ELK1+ctrl,2.3250372,-0.43962097,0.9819548872180449,10
E2F4+ctrl,2.002241,-0.9275922,0.9233082706766916,10
EGR1+ctrl,1.0693381,-0.37347308,0.9353383458646616,10
TOR1AIP1+ctrl,0.45837235,0.9894179,0.9383458646616539,10
