,NormMSE,Pearson,Spearman,split
ACTB+ctrl,1.3781073,-0.23460265,0.943859649122807,1
CCDC6+ctrl,1.4974122,-0.5251007,0.9699248120300751,1
CAMLG+ctrl,2.7127078,-0.6065572,0.8526315789473683,1
RNF8+ctrl,0.49554035,0.7454452,0.9789473684210527,1
SACM1L+ctrl,0.39441824,0.9160404,0.9909774436090225,1
GTF3C2+ctrl,0.4097588,0.88212603,0.9398496240601503,1
UBR4+ctrl,0.4521108,0.701954,0.9774436090225563,1
NBPF12+ctrl,1.1111981,0.15489349,0.9443609022556391,1
ZBTB14+ctrl,1.0216216,-0.18319672,0.6421052631578947,1
PPA1+ctrl,0.7368865,0.9070818,0.9744360902255638,1
IK+ctrl,0.45308775,0.9584708,0.9684210526315788,1
INTS3+ctrl,0.38524568,0.92676455,0.9319293626327859,1
LMO2+ctrl,1.0525274,0.12120796,0.9669172932330825,1
LTBP4+ctrl,1.2568853,-0.5444484,0.9383458646616539,1
SPCS3+ctrl,0.46307895,0.7542261,0.9398496240601503,1
SERF2+ctrl,0.47875553,0.86461395,0.9030277306359372,1
DDX59+ctrl,0.6747784,0.9006517,0.9699248120300751,1
METTL21A+ctrl,0.72637814,0.5415851,0.8180451127819548,1
TSR1+ctrl,0.87122977,0.8626129,0.8406015037593983,1
BCL2L1+ctrl,1.1219108,0.24785414,0.9879699248120299,1
UBE2M+ctrl,0.6020024,0.77195483,0.9729323308270676,1
IPO13+ctrl,0.77062905,0.8124312,0.917638274747376,1
CPSF3+ctrl,0.21380901,0.8880268,0.9639097744360902,1
SF3A2+ctrl,0.090247706,0.96922356,0.9984962406015038,1
MED24+ctrl,0.2713759,0.8103281,0.8180451127819548,1
PUF60+ctrl,0.110238895,0.9643499,0.7776586488759659,1
UNC45A+ctrl,0.6247517,0.79239315,0.6857142857142857,1
PRORP+ctrl,0.34573606,0.77232146,0.9669172932330825,1
MRPL34+ctrl,1.0858907,0.4928792,0.8872180451127819,1
GART+ctrl,0.744148,0.60848874,0.4285774275695961,1
GAR1+ctrl,0.11092108,0.94946194,0.5143078121689739,1
EIF3J+ctrl,0.404714,0.80378115,0.9654135338345864,1
EIF2B3+ctrl,0.065744646,0.99123245,0.9014800259785468,1
SAMD4B+ctrl,0.66199595,0.4854527,0.918796992481203,1
SNRNP200+ctrl,0.27432895,0.9731767,0.9218045112781955,1
BCAR1+ctrl,10.46136,0.14491569,0.9789473684210527,1
RBM10+ctrl,0.7259789,0.54191285,0.932330827067669,1
NCL+ctrl,0.16582702,0.9723135,0.760151733672823,1
CDC27+ctrl,0.03727036,0.9797754,0.516372177097691,1
PPP1R7+ctrl,0.57572335,0.6629214,0.7969882306222089,1
RCCD1+ctrl,0.5852538,0.6889442,0.9759398496240601,1
PAF1+ctrl,0.17129238,0.9658589,0.9785634388904396,1
LIN52+ctrl,0.3102791,0.89899427,0.9609022556390976,1
SUPT20H+ctrl,0.6270793,0.5826725,0.9488721804511278,1
CASC3+ctrl,0.57654893,0.52773875,0.9368421052631578,1
RPL26+ctrl,0.009907485,0.99689144,-0.35469723942544207,1
MRPL32+ctrl,0.19290672,0.90539837,0.993984962406015,1
TTK+ctrl,0.5121721,0.88590676,0.9157894736842105,1
NPLOC4+ctrl,1.1902055,-0.5334299,0.5293233082706766,1
MEX3A+ctrl,0.6845929,0.8353155,0.9639097744360902,1
CENPW+ctrl,1.1571048,0.6418988,0.9518796992481202,1
CCNK+ctrl,2.9161434,-0.05762378,0.9684210526315788,1
CLOCK+ctrl,0.8492621,0.38999552,0.8270676691729323,1
SYS1+ctrl,1.1828339,-0.7500181,0.9654135338345864,1
HNRNPA1+ctrl,2.7512836,-0.63366073,0.83859649122807,1
INTS8+ctrl,0.20722088,0.9779096,0.9804511278195487,1
CENPP+ctrl,0.07369072,0.9630085,0.5118558023708891,1
CAPZB+ctrl,0.5831437,0.6470672,0.9684210526315788,1
GNB1L+ctrl,0.7016641,0.75233704,0.9834586466165413,1
CCT3+ctrl,0.020820381,0.9908814,0.6345864661654135,1
DHX9+ctrl,0.7274118,0.6346414,0.9714285714285714,1
PSMA3+ctrl,0.040546507,0.9921165,0.746331631880431,1
MVK+ctrl,1.1709291,-0.16376828,0.8436090225563909,1
SLC2A8+ctrl,0.68331087,0.6986309,0.8973298866996883,1
ORC6+ctrl,0.4870766,0.93718946,0.8905984079202174,1
TFRC+ctrl,2.1148725,-0.12796658,0.9203007518796992,1
UFL1+ctrl,0.61203945,0.63133305,0.9744360902255638,1
RBM15+ctrl,0.7675589,0.5233879,0.932330827067669,1
SNRPA1+ctrl,0.009387222,0.99224037,-0.06336616395977412,1
CDC16+ctrl,0.04945581,0.97898805,0.9413533834586465,1
NEDD1+ctrl,0.5215119,0.665325,0.9443609022556391,1
GTF2A1+ctrl,0.4660892,0.8771165,0.7975912714815241,1
DDX1+ctrl,0.73676693,0.7145045,0.9067669172932331,1
CCDC59+ctrl,0.1044073,0.98967373,0.9624060150375938,1
NIFK+ctrl,0.45972338,0.78495115,0.8469184074706252,1
ICE1+ctrl,0.049450528,0.95761025,0.43775858680571544,1
UBE2H+ctrl,0.83046657,0.47275773,0.9789473684210527,1
LSM4+ctrl,0.16308738,0.988972,0.918796992481203,1
PALB2+ctrl,0.28770947,0.9380019,0.911145611602428,1
USP14+ctrl,0.646073,0.630335,0.9353383458646616,1
RFT1+ctrl,0.65059656,0.44470417,0.9353383458646616,1
SMG9+ctrl,0.85294825,0.19327193,0.7684210526315788,1
TAF6L+ctrl,1.1364057,-0.014784247,0.9398496240601503,1
PSMG3+ctrl,1.5525917,0.79521143,0.8812030075187969,1
DHDDS+ctrl,1.0089012,0.19496566,0.9263157894736842,1
U2AF1+ctrl,0.286725,0.96188766,0.9624060150375938,1
YTHDC1+ctrl,0.8503241,0.41776145,0.9082706766917292,1
NCKAP1+ctrl,1.6602701,-0.08539387,0.7769838834541307,1
TEFM+ctrl,0.7158351,0.38021895,0.9503759398496241,1
PSME1+ctrl,1.2123457,0.35109362,0.6842105263157895,1
SUMO2+ctrl,1.5243558,-0.60927904,0.9383872377116855,1
DBR1+ctrl,0.7907161,0.7284564,0.9729323308270676,1
TIMM22+ctrl,0.49094173,0.97892785,0.9499635021965489,1
TMX2+ctrl,0.80267906,0.60387015,0.9127819548872179,1
GINS4+ctrl,0.070121445,0.9881829,0.8604739232057362,1
RPL21+ctrl,0.016385054,0.99742275,-0.11933657281636441,1
ATP6AP2+ctrl,0.95066285,0.35795742,0.9097744360902256,1
NCAPD2+ctrl,0.23034364,0.9410359,0.9894736842105262,1
USP7+ctrl,1.0847058,-0.29542896,0.8485326883718631,1
PRPF38A+ctrl,0.13169615,0.9176165,0.6257755333021179,1
MLLT6+ctrl,0.10086597,0.98521227,0.9879699248120299,1
PPP1CA+ctrl,0.7020691,0.59105206,0.9368421052631578,1
MED14+ctrl,0.40659752,0.8936478,0.9879699248120299,1
PSMC3+ctrl,0.030171875,0.98821956,0.33005949653821615,1
MRPL38+ctrl,0.46570277,0.74077666,0.9578947368421054,1
SNRNP48+ctrl,0.32637122,0.98582315,0.9683745921658863,1
GEMIN6+ctrl,0.28209963,0.9652222,0.631816517039177,1
KIAA0586+ctrl,1.6430287,-0.9555192,0.9601206630694221,1
CCT4+ctrl,0.34487575,0.97402185,0.8619782482463056,1
TTI1+ctrl,0.13853915,0.962973,0.9725461387281618,1
RAC3+ctrl,0.5007902,0.628428,0.8421052631578947,1
ACSS2+ctrl,1.001654,0.10215679,0.8661654135338346,1
