,NormMSE,Pearson,Spearman,split
ACTB+ctrl,1.3948258,-0.6790949,0.9526315789473684,1
CCDC6+ctrl,3.0056217,-0.6930066,0.9593984962406013,1
CAMLG+ctrl,1.9110168,-0.2577907,0.8812030075187969,1
RNF8+ctrl,0.65300834,0.62537163,0.956390977443609,1
SACM1L+ctrl,0.43380025,0.90687335,0.9909774436090225,1
GTF3C2+ctrl,0.51126474,0.7654535,0.8842105263157894,1
UBR4+ctrl,0.5585514,0.5644805,0.9684210526315788,1
NBPF12+ctrl,0.92836046,0.1270658,0.9624060150375938,1
ZBTB14+ctrl,1.2739577,-0.79206085,0.6105263157894737,1
PPA1+ctrl,0.4790279,0.88093525,0.9879699248120299,1
IK+ctrl,0.23678564,0.9676301,0.9774436090225563,1
INTS3+ctrl,0.8287962,0.55716234,0.9409553128762028,1
LMO2+ctrl,0.84688425,0.15012816,0.9699248120300751,1
LTBP4+ctrl,1.3539969,-0.75156873,0.9383458646616539,1
SPCS3+ctrl,0.467237,0.7521911,0.9368421052631578,1
SERF2+ctrl,0.6387821,0.73925936,0.9354981155081721,1
DDX59+ctrl,0.33776283,0.93493927,0.9744360902255638,1
METTL21A+ctrl,0.8707271,0.38146174,0.8210526315789473,1
TSR1+ctrl,1.3644352,0.8967867,0.7789473684210525,1
BCL2L1+ctrl,1.1051118,0.1817543,0.993984962406015,1
UBE2M+ctrl,0.5453168,0.7754984,0.9789473684210527,1
IPO13+ctrl,0.7202497,0.9376728,0.9417074753964876,1
CPSF3+ctrl,0.2889125,0.94471306,0.9729323308270676,1
SF3A2+ctrl,0.17273277,0.98549885,0.9924812030075187,1
MED24+ctrl,0.22784598,0.88919896,0.825563909774436,1
PUF60+ctrl,0.15266523,0.95641065,0.7965338588001398,1
UNC45A+ctrl,0.59499675,0.7615086,0.7548872180451127,1
PRORP+ctrl,0.47010276,0.74362564,0.9654135338345864,1
MRPL34+ctrl,0.8845969,0.69165754,0.8902255639097743,1
GART+ctrl,0.71334225,0.5575483,0.7687182431010217,1
GAR1+ctrl,0.08517911,0.97470224,0.021084361260221476,1
EIF3J+ctrl,0.41376212,0.7908414,0.9684210526315788,1
EIF2B3+ctrl,0.29481497,0.9710078,0.9550856221632009,1
SAMD4B+ctrl,0.5670636,0.52629423,0.9248120300751879,1
SNRNP200+ctrl,0.2476231,0.98077387,0.9488721804511278,1
BCAR1+ctrl,7.1695395,0.083849154,0.9714285714285714,1
RBM10+ctrl,0.6017582,0.80801386,0.932330827067669,1
