,NormMSE,Pearson,Spearman,split
ACTB+ctrl,1.0272089,0.0644223,0.9596491228070174,1
CCDC6+ctrl,1.9919621,-0.73771316,0.9458646616541352,1
CAMLG+ctrl,1.6386881,-0.12640722,0.8872180451127819,1
RNF8+ctrl,0.39655453,0.814426,0.9774436090225563,1
SACM1L+ctrl,0.9516962,0.3620537,0.9924812030075187,1
GTF3C2+ctrl,0.34515202,0.8842635,0.9338345864661652,1
UBR4+ctrl,0.95108145,0.13721214,0.9804511278195487,1
NBPF12+ctrl,1.4900062,0.4023149,0.9127819548872179,1
ZBTB14+ctrl,1.0856599,-0.49512774,0.625563909774436,1
PPA1+ctrl,0.3825235,0.7766413,0.9714285714285714,1
IK+ctrl,0.08624726,0.95786136,0.9909774436090225,1
INTS3+ctrl,0.32469046,0.9559047,0.8973298866996883,1
LMO2+ctrl,1.0199594,-0.043137312,0.9669172932330825,1
LTBP4+ctrl,1.3917785,-0.74538153,0.9503759398496241,1
SPCS3+ctrl,0.2325189,0.8670694,0.9548872180451128,1
SERF2+ctrl,0.61563855,0.685976,0.9188241340872947,1
DDX59+ctrl,0.65676045,0.9131081,0.9789473684210527,1
METTL21A+ctrl,1.1811409,-0.10628568,0.7518796992481201,1
TSR1+ctrl,1.4955746,0.8930657,0.7789473684210525,1
BCL2L1+ctrl,1.4852556,0.33753055,0.9894736842105262,1
UBE2M+ctrl,0.18063088,0.92525667,0.9894736842105262,1
IPO13+ctrl,0.33599457,0.96786916,0.929672875071932,1
CPSF3+ctrl,0.25321916,0.9338391,0.9593984962406013,1
SF3A2+ctrl,0.5581785,0.9722772,0.9759398496240601,1
MED24+ctrl,0.2363257,0.8989032,0.8556390977443609,1
PUF60+ctrl,0.15175648,0.95804477,0.7836987160517015,1
UNC45A+ctrl,0.9214245,0.5051074,0.7714285714285714,1
PRORP+ctrl,0.4115469,0.8023101,0.9473684210526315,1
MRPL34+ctrl,0.7538459,0.77502704,0.9203007518796992,1
GART+ctrl,0.8161443,0.57298154,0.7226102658845395,1
GAR1+ctrl,0.10793441,0.9700212,0.6408139797303026,1
EIF3J+ctrl,0.44261998,0.7765228,0.9669172932330825,1
EIF2B3+ctrl,0.1694102,0.98370725,0.9384754374299277,1
SAMD4B+ctrl,0.53919464,0.57242906,0.9142857142857143,1
SNRNP200+ctrl,0.14038394,0.9881199,0.9593984962406013,1
BCAR1+ctrl,2.2341218,0.36404365,0.9804511278195487,1
RBM10+ctrl,0.536536,0.78269935,0.9338345864661652,1
NCL+ctrl,0.042131983,0.9837361,-0.1516776081110505,1
CDC27+ctrl,0.07276427,0.9790771,0.6593907101130865,1
PPP1R7+ctrl,0.71178144,0.636949,0.9242954243605391,1
RCCD1+ctrl,0.66338134,0.53659827,0.9789473684210527,1
PAF1+ctrl,0.06771521,0.96473765,0.8138398469480826,1
LIN52+ctrl,0.0795903,0.9631282,0.9142857142857143,1
SUPT20H+ctrl,0.6765304,0.45385128,0.9368421052631578,1
CASC3+ctrl,0.73171043,0.36931422,0.9142857142857143,1
RPL26+ctrl,0.0025780774,0.99576724,0.12818266573295678,1
MRPL32+ctrl,0.19385342,0.874502,0.9864661654135337,1
TTK+ctrl,0.04382118,0.96164113,0.6932330827067669,1
NPLOC4+ctrl,0.49305564,0.7614642,0.813533834586466,1
MEX3A+ctrl,0.63854086,0.6792909,0.956390977443609,1
CENPW+ctrl,0.6099695,0.6740566,0.9669172932330825,1
CCNK+ctrl,2.2264707,-0.18374887,0.9759398496240601,1
CLOCK+ctrl,1.0998273,0.089838125,0.77593984962406,1
SYS1+ctrl,0.43786436,0.9486778,0.9699248120300751,1
HNRNPA1+ctrl,1.3047098,-0.2869143,0.9421052631578948,1
INTS8+ctrl,0.20520987,0.9683827,0.9488721804511278,1
CENPP+ctrl,0.26821393,0.9215744,0.8453148030331007,1
CAPZB+ctrl,0.68766266,0.566617,0.9729323308270676,1
GNB1L+ctrl,1.1566911,0.74110436,0.9744360902255638,1
CCT3+ctrl,0.010288451,0.99190944,0.6796992481203006,1
DHX9+ctrl,0.26201746,0.91968554,0.9578947368421054,1
PSMA3+ctrl,0.008029563,0.9910394,0.5885448175293885,1
MVK+ctrl,1.2581478,-0.29931355,0.8932330827067668,1
SLC2A8+ctrl,0.5592599,0.7765771,0.8755171736114309,1
ORC6+ctrl,0.47370154,0.9226488,0.8829668877152455,1
TFRC+ctrl,1.6060067,0.33097842,0.9142857142857143,1
UFL1+ctrl,0.6753882,0.6500601,0.9654135338345864,1
RBM15+ctrl,0.9001109,0.39484337,0.9142857142857143,1
SNRPA1+ctrl,0.02962263,0.9892966,-0.11451716378272432,1
CDC16+ctrl,0.06599657,0.9823791,0.9624060150375938,1
NEDD1+ctrl,0.67873675,0.75768197,0.9593984962406013,1
GTF2A1+ctrl,0.46940246,0.8401684,0.8625466212423301,1
DDX1+ctrl,0.8104873,0.66979027,0.9052631578947368,1
CCDC59+ctrl,0.012580797,0.99500966,0.6195488721804511,1
NIFK+ctrl,0.43894717,0.79872066,0.8131031534518344,1
ICE1+ctrl,1.0559672,-0.011272322,0.8649868983274447,1
UBE2H+ctrl,1.1772956,-0.120273896,0.9714285714285714,1
LSM4+ctrl,0.2015243,0.9879283,0.8796992481203006,1
PALB2+ctrl,1.1914409,-0.27371362,0.9171697148196342,1
USP14+ctrl,0.91293967,0.36301628,0.9112781954887217,1
RFT1+ctrl,0.18913253,0.8430208,0.9819548872180449,1
SMG9+ctrl,0.7579947,0.208507,0.806015037593985,1
TAF6L+ctrl,0.90969247,0.23987469,0.9503759398496241,1
PSMG3+ctrl,0.52236235,0.820824,0.9684210526315788,1
DHDDS+ctrl,1.0273143,0.120479204,0.932330827067669,1
U2AF1+ctrl,0.57411605,0.9226848,0.9518796992481202,1
YTHDC1+ctrl,0.8538616,0.581499,0.9203007518796992,1
NCKAP1+ctrl,0.79273397,0.4026468,0.8040617341843812,1
TEFM+ctrl,0.9999489,0.11122367,0.9383458646616539,1
PSME1+ctrl,1.3752828,0.15909037,0.8406015037593983,1
SUMO2+ctrl,0.9842712,0.75850016,0.8715815237686352,1
DBR1+ctrl,0.7944695,0.64035124,0.9774436090225563,1
TIMM22+ctrl,0.35579938,0.9846018,0.9150606898155257,1
TMX2+ctrl,0.5876511,0.66145253,0.9338345864661652,1
GINS4+ctrl,0.044704717,0.9904264,0.8221136346712147,1
RPL21+ctrl,0.06360149,0.9979784,-0.21752489222223387,1
ATP6AP2+ctrl,1.3949451,0.23754863,0.9413533834586465,1
NCAPD2+ctrl,1.9702309,0.9657763,0.9593984962406013,1
USP7+ctrl,0.7857814,0.5830341,0.8952547369323033,1
PRPF38A+ctrl,0.3507542,0.68882185,0.2598559417949472,1
MLLT6+ctrl,0.06458947,0.9573207,0.9819548872180449,1
PPP1CA+ctrl,0.6273432,0.6275692,0.9518796992481202,1
MED14+ctrl,0.45049492,0.925369,0.9924812030075187,1
PSMC3+ctrl,0.0373886,0.9852502,0.2988787606901358,1
MRPL38+ctrl,0.42839986,0.7651274,0.9609022556390976,1
SNRNP48+ctrl,0.20260507,0.9893093,0.9548203599271725,1
