,NormMSE,Pearson,Spearman,split
ACTB+ctrl,1.187753,-0.106133156,0.975438596491228,1
CCDC6+ctrl,1.628143,-0.77715826,0.9458646616541352,1
CAMLG+ctrl,2.0332782,-0.46070316,0.8105263157894737,1
RNF8+ctrl,0.5053472,0.7547528,0.9639097744360902,1
SACM1L+ctrl,0.97410583,0.24212444,0.9924812030075187,1
GTF3C2+ctrl,0.39074096,0.8810602,0.9473684210526315,1
UBR4+ctrl,0.84760743,0.22950248,0.9804511278195487,1
NBPF12+ctrl,1.4593354,0.27140784,0.9458646616541352,1
ZBTB14+ctrl,1.0863008,-0.32402676,0.6511278195488721,1
PPA1+ctrl,0.459441,0.7242809,0.9729323308270676,1
IK+ctrl,0.112559825,0.9751742,0.9954887218045112,1
INTS3+ctrl,0.17112331,0.97409075,0.8898082614968408,1
LMO2+ctrl,1.0085125,-0.039426833,0.9639097744360902,1
LTBP4+ctrl,1.2167807,-0.6002148,0.9443609022556391,1
SPCS3+ctrl,0.2530199,0.84681565,0.9533834586466164,1
SERF2+ctrl,0.57232594,0.52232265,0.9197017120568146,1
DDX59+ctrl,0.4375306,0.9207716,0.9759398496240601,1
METTL21A+ctrl,1.0333947,0.06830157,0.7789473684210525,1
TSR1+ctrl,1.1295347,0.8943342,0.8105263157894737,1
BCL2L1+ctrl,1.0910724,0.11102024,0.9864661654135337,1
UBE2M+ctrl,0.34925893,0.848276,0.9819548872180449,1
IPO13+ctrl,0.45392087,0.94542086,0.9281685500313624,1
CPSF3+ctrl,0.50458187,0.93639,0.9263157894736842,1
SF3A2+ctrl,0.743127,0.97926855,0.9684210526315788,1
MED24+ctrl,0.2036569,0.87396026,0.801503759398496,1
PUF60+ctrl,0.12401261,0.9567403,0.7557634053639241,1
UNC45A+ctrl,0.62068844,0.76972055,0.6932330827067669,1
PRORP+ctrl,0.44153035,0.78751385,0.9473684210526315,1
MRPL34+ctrl,0.80080265,0.7325009,0.8902255639097743,1
GART+ctrl,0.69044477,0.52052927,0.7929060344277008,1
GAR1+ctrl,0.10967217,0.96127176,0.6694284700120318,1
EIF3J+ctrl,0.45158678,0.7731056,0.9609022556390976,1
EIF2B3+ctrl,0.04065058,0.9873666,0.8478744297938929,1
SAMD4B+ctrl,0.5786828,0.6116786,0.9263157894736842,1
SNRNP200+ctrl,0.21625327,0.9820002,0.9428571428571428,1
BCAR1+ctrl,3.0358922,0.39807793,0.9759398496240601,1
RBM10+ctrl,0.57902515,0.7825579,0.9338345864661652,1
NCL+ctrl,0.07963332,0.9785944,0.492070379802129,1
CDC27+ctrl,0.03349912,0.97576517,0.30033891933233053,1
PPP1R7+ctrl,0.5384555,0.85174674,0.920528939338695,1
RCCD1+ctrl,0.6252911,0.5994401,0.9789473684210527,1
PAF1+ctrl,0.07428397,0.9685502,0.9063558369431052,1
LIN52+ctrl,0.079665035,0.9676177,0.9353383458646616,1
