,NormMSE,1-PCC,split,Method
UTP15+ctrl,0.009606597,0.02763695260226895,5,Scouter
AATF+ctrl,0.20703405,0.03236710266626042,5,Scouter
CNOT11+ctrl,0.7374742,0.4883343921011136,5,Scouter
POLA2+ctrl,0.015728768,0.003826495788612605,5,Scouter
LRPPRC+ctrl,0.75943846,0.4212311996737753,5,Scouter
SNRNP25+ctrl,0.13565472,0.037216815765347966,5,Scouter
HDAC3+ctrl,0.97724336,0.7566536187219213,5,Scouter
RCC1+ctrl,0.7331177,0.045745060661485204,5,Scouter
SRP9+ctrl,0.16326992,0.05014110223566359,5,Scouter
SMG7+ctrl,0.061800845,0.07553055648805063,5,Scouter
INF2+ctrl,1.1548231,0.9992580782765444,5,Scouter
UBE2I+ctrl,0.6099418,0.11382808777634068,5,Scouter
DICER1+ctrl,0.58453566,0.278107453968757,5,Scouter
YARS+ctrl,0.05095953,0.027431196544324354,5,Scouter
SNRPC+ctrl,0.16207856,0.06669165034312441,5,Scouter
RFC4+ctrl,0.039340902,0.016884502094249965,5,Scouter
ZNF236+ctrl,0.3062587,0.17984004542717769,5,Scouter
DLD+ctrl,0.33744955,0.12784476236461817,5,Scouter
SENP6+ctrl,0.13810638,0.11971602937082637,5,Scouter
PUM1+ctrl,1.5240984,1.4098588179413416,5,Scouter
ANKLE2+ctrl,1.310382,1.6370888692334669,5,Scouter
VPS18+ctrl,1.1159284,0.7280251059564264,5,Scouter
CCNC+ctrl,0.90706784,0.45003018393490024,5,Scouter
PSMG2+ctrl,0.2891879,0.03085484304089725,5,Scouter
BNIP1+ctrl,0.5778733,0.3268099287329447,5,Scouter
MIS18BP1+ctrl,0.011188832,0.015734138068359216,5,Scouter
TRMT6+ctrl,0.3655908,0.14635555755979457,5,Scouter
TCOF1+ctrl,0.4726434,0.45555332959700945,5,Scouter
HPS5+ctrl,0.79443455,0.4298872196355985,5,Scouter
KAT5+ctrl,0.9349117,0.5590872008612822,5,Scouter
BRIX1+ctrl,0.033421822,0.017232261414886985,5,Scouter
CDC42+ctrl,0.17622632,0.11791095432625187,5,Scouter
GGPS1+ctrl,0.12937614,0.03511113383060882,5,Scouter
DRAP1+ctrl,0.93517375,0.4771234488260738,5,Scouter
CCT7+ctrl,0.013274136,0.009180752051100582,5,Scouter
WDR70+ctrl,0.856191,0.6261254848023341,5,Scouter
RPS6+ctrl,0.014232673,0.00840318920067118,5,Scouter
TPRKB+ctrl,0.28597403,0.14589846798877015,5,Scouter
NCBP2+ctrl,0.2893862,0.07911885963825838,5,Scouter
PAFAH1B1+ctrl,0.4697334,0.2944068757331154,5,Scouter
CHAF1A+ctrl,0.13590223,0.044244611096758035,5,Scouter
COPS8+ctrl,0.023019677,0.014633932567661767,5,Scouter
CDC7+ctrl,0.5084398,0.1759044630550053,5,Scouter
GRPEL1+ctrl,0.688263,0.2435675469415498,5,Scouter
NMD3+ctrl,0.35417265,0.00921500719734536,5,Scouter
CENPJ+ctrl,0.080282204,0.007605540688474632,5,Scouter
CTU2+ctrl,0.32714114,0.18991965894228924,5,Scouter
NAF1+ctrl,0.021330234,0.006850288382715175,5,Scouter
RAMAC+ctrl,0.86605257,0.5746814264383902,5,Scouter
TOMM22+ctrl,0.41383636,0.09614397489570004,5,Scouter
NEDD8+ctrl,1.1886475,1.2615162436581402,5,Scouter
TAMM41+ctrl,0.8167315,0.5670574849421304,5,Scouter
NCAPG2+ctrl,0.049433038,0.03479990637770236,5,Scouter
PRPF4B+ctrl,0.06631087,0.03679066412235199,5,Scouter
ALG14+ctrl,0.400442,0.3411901534442041,5,Scouter
HAUS7+ctrl,2.0802188,0.11584476745332206,5,Scouter
NOP14+ctrl,0.26451927,0.005144771537534454,5,Scouter
GABPB1+ctrl,0.30367392,0.0993686021377701,5,Scouter
DYNC1H1+ctrl,0.2755925,0.06885386904217361,5,Scouter
PHF5A+ctrl,0.035120398,0.05956877303682262,5,Scouter
NELFA+ctrl,0.24381773,0.03425839957617505,5,Scouter
TELO2+ctrl,0.7101915,0.289770397081464,5,Scouter
PSMB3+ctrl,0.009155217,0.021841256378153595,5,Scouter
PPRC1+ctrl,1.4607214,1.4891116756688483,5,Scouter
NUBP1+ctrl,0.027704613,0.014667143653430026,5,Scouter
DNMT1+ctrl,0.8156731,0.590447542786189,5,Scouter
KANSL1+ctrl,0.44828156,0.07595821152785642,5,Scouter
XRCC6+ctrl,0.23507965,0.05823076939942895,5,Scouter
CDK12+ctrl,0.93096024,0.5367601186349769,5,Scouter
CHCHD3+ctrl,1.2750306,1.6928943661764144,5,Scouter
HSPA5+ctrl,0.58969283,0.47851047929539825,5,Scouter
URM1+ctrl,1.1724002,1.3527624286535636,5,Scouter
NUP214+ctrl,0.12323747,0.033444012188115546,5,Scouter
TIPIN+ctrl,0.03936467,0.011996511180325964,5,Scouter
DUT+ctrl,0.27253547,0.026284192457589395,5,Scouter
PCM1+ctrl,0.5790475,0.16681634910718057,5,Scouter
INPPL1+ctrl,2.351584,1.8082972251956482,5,Scouter
POLR3D+ctrl,0.011155686,0.027945501622977598,5,Scouter
TBCB+ctrl,1.4992837,1.7840497701582751,5,Scouter
USF2+ctrl,0.6510986,0.2470653424856818,5,Scouter
RAD51C+ctrl,0.20535482,0.013703650366961195,5,Scouter
TUBGCP6+ctrl,0.29962203,0.058635630735605626,5,Scouter
EIF2S3+ctrl,0.019743107,0.022731728195278023,5,Scouter
PGAM1+ctrl,0.87266606,0.6799708139762367,5,Scouter
POLL+ctrl,2.9291544,1.8723050333831357,5,Scouter
CCNL1+ctrl,0.8916725,0.6771646375024705,5,Scouter
ATP6V0D1+ctrl,0.41819632,0.10698147845755068,5,Scouter
MRGBP+ctrl,0.3029871,0.10465137584796291,5,Scouter
METAP1+ctrl,0.65988195,0.36425528792212547,5,Scouter
SMC5+ctrl,0.03883825,0.022467403245365225,5,Scouter
RPL27A+ctrl,0.06717677,0.014499816703732349,5,Scouter
GTF2H2+ctrl,0.37485793,0.026205549304103237,5,Scouter
HDAC7+ctrl,0.3810312,0.16374997011523984,5,Scouter
RPS24+ctrl,0.020318361,0.006426562709819228,5,Scouter
FNTA+ctrl,0.049760144,0.021916630739665655,5,Scouter
MRTO4+ctrl,0.45478424,0.08450651719861502,5,Scouter
OGT+ctrl,1.2857949,1.254542721764659,5,Scouter
NCAPH2+ctrl,0.011650223,0.018402287594903255,5,Scouter
ATP6V1E1+ctrl,0.1383647,0.02033284367407484,5,Scouter
YKT6+ctrl,0.3790253,0.10245147552382428,5,Scouter
CNOT9+ctrl,0.37332562,0.24962859637777046,5,Scouter
PRPF40A+ctrl,0.49676287,0.29161953869382906,5,Scouter
PPP1R15B+ctrl,0.52811813,0.19303775910316856,5,Scouter
CCDC174+ctrl,0.19811311,0.048753891840763175,5,Scouter
EXOSC8+ctrl,0.0387752,0.005684329877002403,5,Scouter
PSMD4+ctrl,0.15774879,0.05562918513800019,5,Scouter
PES1+ctrl,0.35465318,0.04217048307075322,5,Scouter
CDC45+ctrl,0.47061506,0.29901945245511286,5,Scouter
CDC26+ctrl,0.10437006,0.05595894184225325,5,Scouter
CLP1+ctrl,0.41419122,0.22068380712284563,5,Scouter
RPL9+ctrl,0.039202433,0.014409119642639578,5,Scouter
PRDM8+ctrl,1.1332241,1.517139513943215,5,Scouter
COPB1+ctrl,0.2657178,0.10702735642881844,5,Scouter
COPS4+ctrl,0.008899234,0.019579235739843215,5,Scouter
FKBP9+ctrl,0.8222661,0.40263897264299875,5,Scouter
SF3B2+ctrl,0.0656756,0.10612765765040177,5,Scouter
rpe1_ACTR8+ctrl_1+1,0.3919101059436798,0.24841462215408683,1,biolord
rpe1_AGBL5+ctrl_1+1,0.3010297119617462,0.05971464503090829,1,biolord
rpe1_AHCTF1+ctrl_1+1,0.8306801915168762,0.8158587430953048,1,biolord
rpe1_ALG1+ctrl_1+1,1.1833945512771606,1.0320799383916892,1,biolord
rpe1_ALG13+ctrl_1+1,0.8879591226577759,0.7026489680283703,1,biolord
rpe1_ANKRD49+ctrl_1+1,0.7569999098777771,0.5241125614847988,1,biolord
rpe1_ARMC7+ctrl_1+1,0.5290902256965637,0.05242737395201402,1,biolord
rpe1_ARPC2+ctrl_1+1,0.11523136496543884,0.05965200252830982,1,biolord
rpe1_ATP5PO+ctrl_1+1,0.7883437275886536,0.6329119007423287,1,biolord
rpe1_ATP6V1D+ctrl_1+1,0.9041171073913574,0.6448079124384094,1,biolord
rpe1_AURKA+ctrl_1+1,0.0689196065068245,0.006655064702499658,1,biolord
rpe1_BCAS2+ctrl_1+1,0.17944325506687164,0.05334890193080355,1,biolord
rpe1_BDP1+ctrl_1+1,0.45506587624549866,0.01731941304024076,1,biolord
rpe1_BORA+ctrl_1+1,0.10740956664085388,0.07758384852786548,1,biolord
rpe1_BRK1+ctrl_1+1,0.5377023816108704,0.10016143305256264,1,biolord
rpe1_BUB1+ctrl_1+1,0.6203392744064331,0.3376825216691941,1,biolord
rpe1_C9orf78+ctrl_1+1,0.9316809773445129,0.9084193162852898,1,biolord
rpe1_C12orf60+ctrl_1+1,0.6625710725784302,0.2232861800439423,1,biolord
rpe1_CAMLG+ctrl_1+1,0.8246367573738098,0.5109677683503833,1,biolord
rpe1_CASC3+ctrl_1+1,0.7845270037651062,0.7355674577702302,1,biolord
rpe1_CCDC78+ctrl_1+1,1.009799599647522,1.1665171925269533,1,biolord
rpe1_CCNL1+ctrl_1+1,0.7073014378547668,0.2836563302043942,1,biolord
rpe1_CCNQ+ctrl_1+1,0.7334077954292297,0.42540811436538206,1,biolord
rpe1_CCT2+ctrl_1+1,0.007506528403609991,0.004581822504405864,1,biolord
rpe1_CDAN1+ctrl_1+1,0.40390950441360474,0.04272968298755586,1,biolord
rpe1_CDC5L+ctrl_1+1,0.23267579078674316,0.06529327098542126,1,biolord
rpe1_CDC26+ctrl_1+1,0.3196047842502594,0.03938979225313233,1,biolord
rpe1_CDC42+ctrl_1+1,0.35901179909706116,0.1519913661031751,1,biolord
rpe1_CDC45+ctrl_1+1,0.4555734097957611,0.21395792374096345,1,biolord
rpe1_CDCA5+ctrl_1+1,0.2865925133228302,0.013854676613846095,1,biolord
rpe1_CDIPT+ctrl_1+1,0.8703703880310059,0.9223428133991547,1,biolord
rpe1_CDK12+ctrl_1+1,0.8269226551055908,0.4957411114301067,1,biolord
rpe1_CDT1+ctrl_1+1,0.09337648749351501,0.01416957906621974,1,biolord
rpe1_CEP192+ctrl_1+1,0.06210939586162567,0.02055055526216165,1,biolord
rpe1_CHAF1A+ctrl_1+1,0.5009731650352478,0.07099088517134078,1,biolord
rpe1_CHAF1B+ctrl_1+1,0.44391587376594543,0.04390415735542774,1,biolord
rpe1_CHD4+ctrl_1+1,0.8452667593955994,0.6302033304236829,1,biolord
rpe1_CHERP+ctrl_1+1,0.3624226450920105,0.06750956442738243,1,biolord
rpe1_CHTF18+ctrl_1+1,0.19694337248802185,0.10208672389853746,1,biolord
rpe1_CIAO1+ctrl_1+1,0.8969116806983948,0.7913780350118031,1,biolord
rpe1_CNOT3+ctrl_1+1,0.6603749394416809,0.15144661895465106,1,biolord
rpe1_CNOT10+ctrl_1+1,0.9549541473388672,0.7470804567856248,1,biolord
rpe1_COG2+ctrl_1+1,0.48625168204307556,0.23617385608122277,1,biolord
rpe1_COMTD1+ctrl_1+1,1.2478890419006348,1.452234965225216,1,biolord
rpe1_COPS3+ctrl_1+1,0.21382148563861847,0.02269593368509959,1,biolord
rpe1_COPS4+ctrl_1+1,0.07401297986507416,0.005564216182392556,1,biolord
rpe1_COPS6+ctrl_1+1,0.046590667217969894,0.008169782457116526,1,biolord
rpe1_COPS8+ctrl_1+1,0.11746373027563095,0.029867057302908506,1,biolord
rpe1_COX15+ctrl_1+1,0.9191073179244995,0.6103886828932445,1,biolord
rpe1_CPNE1+ctrl_1+1,0.7615213394165039,0.4353231606655754,1,biolord
rpe1_CPSF3+ctrl_1+1,0.3367482125759125,0.12825460898966412,1,biolord
rpe1_CRCP+ctrl_1+1,0.5657116174697876,0.3806493854499422,1,biolord
rpe1_CSE1L+ctrl_1+1,0.26745009422302246,0.019168766601069365,1,biolord
rpe1_CSNK2B+ctrl_1+1,0.8124862313270569,0.4635437508877658,1,biolord
rpe1_CSTF3+ctrl_1+1,0.5058523416519165,0.49974001466762275,1,biolord
rpe1_CTR9+ctrl_1+1,0.09049047529697418,0.009794462410354754,1,biolord
rpe1_CUL7+ctrl_1+1,0.6433295607566833,0.3282867604284547,1,biolord
rpe1_CWF19L2+ctrl_1+1,0.6914913654327393,0.19551985245198011,1,biolord
rpe1_DARS+ctrl_1+1,0.0822390466928482,0.0134176156243484,1,biolord
rpe1_DCTN2+ctrl_1+1,0.11548478156328201,0.008387730369577184,1,biolord
rpe1_DCTN3+ctrl_1+1,0.06224416196346283,0.030154877502354793,1,biolord
rpe1_DDX20+ctrl_1+1,0.1587100625038147,0.006888754898682237,1,biolord
rpe1_DDX27+ctrl_1+1,0.05890468880534172,0.0030445681768469512,1,biolord
rpe1_DDX47+ctrl_1+1,0.0290340818464756,0.004053607059177011,1,biolord
rpe1_DERL2+ctrl_1+1,1.0316163301467896,0.39972105738706887,1,biolord
rpe1_DESI1+ctrl_1+1,0.41586679220199585,0.07746807469811756,1,biolord
rpe1_DHX9+ctrl_1+1,0.7286156415939331,0.3000032240015571,1,biolord
rpe1_DUT+ctrl_1+1,0.6548836827278137,0.32130424490605947,1,biolord
rpe1_DYNLL1+ctrl_1+1,0.5535318851470947,0.3638290880335262,1,biolord
rpe1_DYNLL2+ctrl_1+1,0.9614161252975464,0.7431451623560861,1,biolord
rpe1_E4F1+ctrl_1+1,0.9018917083740234,0.589568996611888,1,biolord
rpe1_EEF1G+ctrl_1+1,0.39775192737579346,0.1664747924078256,1,biolord
rpe1_EFR3A+ctrl_1+1,0.9441463947296143,1.044933473924175,1,biolord
rpe1_EFTUD2+ctrl_1+1,0.4052179157733917,0.013385776343056932,1,biolord
rpe1_EIF2S1+ctrl_1+1,0.12695713341236115,0.011953184031881392,1,biolord
rpe1_EIF2S2+ctrl_1+1,0.4142553210258484,0.0742973891319707,1,biolord
rpe1_EIF3D+ctrl_1+1,0.15419311821460724,0.003545483717971365,1,biolord
rpe1_EIF6+ctrl_1+1,0.16560052335262299,0.014217846153769642,1,biolord
rpe1_ELP2+ctrl_1+1,0.6504561305046082,0.2560046522994526,1,biolord
rpe1_ELP5+ctrl_1+1,0.519843578338623,0.16859811247559264,1,biolord
rpe1_EMC7+ctrl_1+1,0.9207433462142944,0.6144351020921022,1,biolord
rpe1_ERH+ctrl_1+1,0.39834365248680115,0.10045299160265131,1,biolord
rpe1_ESYT2+ctrl_1+1,0.6501007676124573,0.2561257266861503,1,biolord
rpe1_EXOC2+ctrl_1+1,0.262298583984375,0.08965867236838676,1,biolord
rpe1_EXOSC3+ctrl_1+1,0.09886913001537323,0.0035592489657574333,1,biolord
rpe1_FAF2+ctrl_1+1,1.1882041692733765,1.0022020121105015,1,biolord
rpe1_FAM136A+ctrl_1+1,1.8382253646850586,0.6451239194720984,1,biolord
rpe1_FBRSL1+ctrl_1+1,0.6423019766807556,0.12226429165457375,1,biolord
rpe1_FKBP9+ctrl_1+1,0.6077488660812378,0.12818123269244097,1,biolord
rpe1_FOLR3+ctrl_1+1,0.5752978324890137,0.35632938840717543,1,biolord
rpe1_FTSJ3+ctrl_1+1,0.4592714309692383,0.21087278725099168,1,biolord
rpe1_FUNDC2+ctrl_1+1,0.6149812936782837,0.14866494152011,1,biolord
rpe1_GABPA+ctrl_1+1,0.20129917562007904,0.009262952953577042,1,biolord
rpe1_GAR1+ctrl_1+1,0.16054005920886993,0.025078435774048558,1,biolord
rpe1_GET3+ctrl_1+1,0.5758825540542603,0.30707506416365504,1,biolord
rpe1_GINS4+ctrl_1+1,0.009513101540505886,0.0035722801694646478,1,biolord
rpe1_GLE1+ctrl_1+1,0.07346422225236893,0.007963360665598884,1,biolord
rpe1_GNL3+ctrl_1+1,0.18482030928134918,0.09904488605570805,1,biolord
rpe1_GPS1+ctrl_1+1,0.0323987640440464,0.016948570555541664,1,biolord
rpe1_GPS2+ctrl_1+1,1.010766863822937,0.6940655967337079,1,biolord
rpe1_GRSF1+ctrl_1+1,1.0963999032974243,1.0856149685860146,1,biolord
rpe1_GSK3B+ctrl_1+1,0.8196913003921509,0.736827161628753,1,biolord
rpe1_GTF2A1+ctrl_1+1,0.8609649538993835,0.26962714083492756,1,biolord
rpe1_GTF2E2+ctrl_1+1,0.2714283764362335,0.08870309517078567,1,biolord
rpe1_GTF2H4+ctrl_1+1,0.44164329767227173,0.06186374788740068,1,biolord
rpe1_GTF3C2+ctrl_1+1,0.46580296754837036,0.09336484978848603,1,biolord
rpe1_GTF3C3+ctrl_1+1,0.28724491596221924,0.09275064683606615,1,biolord
rpe1_GTF3C4+ctrl_1+1,0.6515440940856934,0.39775444741826504,1,biolord
rpe1_GYG1+ctrl_1+1,0.5891103744506836,0.28880728874355555,1,biolord
rpe1_H2AFZ+ctrl_1+1,4.434798240661621,1.5004387709905131,1,biolord
rpe1_HARS+ctrl_1+1,0.5647005438804626,0.04254283223428956,1,biolord
rpe1_HBS1L+ctrl_1+1,0.43504098057746887,0.11297700621071272,1,biolord
rpe1_HERC1+ctrl_1+1,0.2111509144306183,0.040141119417967275,1,biolord
rpe1_HEXIM1+ctrl_1+1,0.8520362973213196,0.55285256751813,1,biolord
rpe1_HMX3+ctrl_1+1,0.6686459183692932,0.40551480178692145,1,biolord
rpe1_HNRNPC+ctrl_1+1,0.2794361114501953,0.03246904263505712,1,biolord
rpe1_HPS5+ctrl_1+1,0.7803143858909607,0.28535393747733906,1,biolord
rpe1_HSP90B1+ctrl_1+1,1.3651626110076904,0.9593991760630161,1,biolord
rpe1_HSPA9+ctrl_1+1,0.6580175161361694,0.4770799623656785,1,biolord
rpe1_HSPE1+ctrl_1+1,0.7277292013168335,0.4409467762179702,1,biolord
rpe1_HSPH1+ctrl_1+1,0.4599236249923706,0.08225182836758904,1,biolord
rpe1_HTATSF1+ctrl_1+1,0.6679055094718933,0.28084797582414467,1,biolord
rpe1_HYOU1+ctrl_1+1,0.39399322867393494,0.295486087561585,1,biolord
rpe1_ILF2+ctrl_1+1,0.06124737113714218,0.016399330899730558,1,biolord
rpe1_IMPA2+ctrl_1+1,0.4408774673938751,0.1604085874860175,1,biolord
rpe1_INO80D+ctrl_1+1,1.0569562911987305,1.2809312470490113,1,biolord
rpe1_INTS4+ctrl_1+1,0.18612369894981384,0.007630272768437862,1,biolord
rpe1_INTS6+ctrl_1+1,1.1637096405029297,1.0677121577900834,1,biolord
rpe1_INTS8+ctrl_1+1,0.5051400661468506,0.074608410064684,1,biolord
rpe1_INTS14+ctrl_1+1,0.8675980567932129,0.6652671112533426,1,biolord
rpe1_KARS+ctrl_1+1,0.2569691836833954,0.0163432857953012,1,biolord
rpe1_KAT7+ctrl_1+1,1.0836474895477295,1.0025220074312529,1,biolord
rpe1_KAT8+ctrl_1+1,0.5827499032020569,0.10114781922311522,1,biolord
rpe1_KCMF1+ctrl_1+1,0.8360164761543274,0.8269919152371585,1,biolord
rpe1_KDM6A+ctrl_1+1,0.8260537385940552,0.6404019743204117,1,biolord
rpe1_KTI12+ctrl_1+1,0.882340669631958,0.4229094679612899,1,biolord
rpe1_LAMTOR4+ctrl_1+1,0.7129723429679871,0.4010517483111471,1,biolord
rpe1_LDB1+ctrl_1+1,0.8296492695808411,0.4526443854047102,1,biolord
rpe1_LMO2+ctrl_1+1,1.0224109888076782,1.3224692547810264,1,biolord
rpe1_LRPPRC+ctrl_1+1,0.9697036147117615,0.9988622021774063,1,biolord
rpe1_LSM3+ctrl_1+1,0.3278597593307495,0.04073438770137727,1,biolord
rpe1_LTBP4+ctrl_1+1,0.9146992564201355,0.6240611361972697,1,biolord
rpe1_MAD2L1+ctrl_1+1,0.3099450170993805,0.08940736226860224,1,biolord
rpe1_MAD2L2+ctrl_1+1,0.5167168378829956,0.40998905658489093,1,biolord
rpe1_MAU2+ctrl_1+1,0.5226703882217407,0.17605086874391418,1,biolord
rpe1_MBD3+ctrl_1+1,1.2289026975631714,0.7845745078666368,1,biolord
rpe1_MBIP+ctrl_1+1,0.5641253590583801,0.2999195695219896,1,biolord
rpe1_MBTPS2+ctrl_1+1,0.8079489469528198,0.3855604280688567,1,biolord
rpe1_MCM3+ctrl_1+1,0.06246531382203102,0.016781055401224876,1,biolord
rpe1_MCM4+ctrl_1+1,0.1983068585395813,0.06482814419177885,1,biolord
rpe1_MCM5+ctrl_1+1,0.21414895355701447,0.004352676657617849,1,biolord
rpe1_MCMBP+ctrl_1+1,0.3711968958377838,0.06824545055860654,1,biolord
rpe1_MED11+ctrl_1+1,0.3639849126338959,0.02615305793005973,1,biolord
rpe1_MED18+ctrl_1+1,0.19390951097011566,0.009499077361397212,1,biolord
rpe1_MED29+ctrl_1+1,0.1978478878736496,0.01876541180536151,1,biolord
rpe1_MEN1+ctrl_1+1,1.349143385887146,1.3700985421946825,1,biolord
rpe1_METTL21A+ctrl_1+1,1.0829150676727295,1.3723792601376772,1,biolord
rpe1_MFN2+ctrl_1+1,0.7491594552993774,0.4988557887263596,1,biolord
rpe1_MIOS+ctrl_1+1,0.7264703512191772,0.47712234701612033,1,biolord
rpe1_MOB4+ctrl_1+1,0.567734956741333,0.09418794928933494,1,biolord
rpe1_MPHOSPH10+ctrl_1+1,0.1601877212524414,0.05892017111182213,1,biolord
rpe1_MRPS33+ctrl_1+1,1.2317616939544678,1.1571475181845017,1,biolord
rpe1_MVD+ctrl_1+1,0.7448755502700806,0.21803830238059163,1,biolord
rpe1_MYBBP1A+ctrl_1+1,0.016258083283901215,0.004065382818225771,1,biolord
rpe1_MYBL2+ctrl_1+1,0.8499976992607117,0.40146854700287804,1,biolord
rpe1_NAA20+ctrl_1+1,0.9484164714813232,0.8912083726609126,1,biolord
rpe1_NAA25+ctrl_1+1,0.6929186582565308,0.38311586203053594,1,biolord
rpe1_NBAS+ctrl_1+1,0.4583747982978821,0.07492124653799692,1,biolord
rpe1_NCAPH2+ctrl_1+1,0.220189169049263,0.017593477407311653,1,biolord
rpe1_NCBP2+ctrl_1+1,0.6158103346824646,0.12732673855498433,1,biolord
rpe1_NCKAP1+ctrl_1+1,0.929325520992279,0.813676225290692,1,biolord
rpe1_NDC1+ctrl_1+1,0.9907643795013428,0.46415300537682924,1,biolord
rpe1_NDUFAB1+ctrl_1+1,0.41904136538505554,0.0067394635698292404,1,biolord
rpe1_NELFA+ctrl_1+1,0.3285524249076843,0.052336475350784895,1,biolord
rpe1_NELFB+ctrl_1+1,0.4006804823875427,0.30651047054561786,1,biolord
rpe1_NFRKB+ctrl_1+1,0.5289570093154907,0.3186388477042783,1,biolord
rpe1_NKAPD1+ctrl_1+1,0.94817054271698,0.7004193521788693,1,biolord
rpe1_NLE1+ctrl_1+1,0.2623712122440338,0.012088962907000678,1,biolord
rpe1_NOLC1+ctrl_1+1,0.11665385961532593,0.01269687493913807,1,biolord
rpe1_NOMO1+ctrl_1+1,0.9702240228652954,0.8342872633947991,1,biolord
rpe1_NOP14+ctrl_1+1,0.01888122782111168,0.003609440289437771,1,biolord
rpe1_NPM1+ctrl_1+1,0.19022171199321747,0.05456486564435181,1,biolord
rpe1_NRDE2+ctrl_1+1,0.535335898399353,0.21557741035940126,1,biolord
rpe1_NSA2+ctrl_1+1,0.08511419594287872,0.006490342500910629,1,biolord
rpe1_NUDT15+ctrl_1+1,0.7924660444259644,0.4219265976571478,1,biolord
rpe1_NUP62+ctrl_1+1,0.2602389454841614,0.009525711531750858,1,biolord
rpe1_NUP98+ctrl_1+1,0.3290872275829315,0.015644037601305172,1,biolord
rpe1_OGT+ctrl_1+1,0.97304767370224,0.8079011514491867,1,biolord
rpe1_ORC3+ctrl_1+1,0.4267908036708832,0.15571463113155914,1,biolord
rpe1_ORC5+ctrl_1+1,0.1965043544769287,0.08647747874783818,1,biolord
rpe1_ORC6+ctrl_1+1,0.32915198802948,0.017039319034665823,1,biolord
rpe1_PAF1+ctrl_1+1,0.2107059508562088,0.05982627587036404,1,biolord
rpe1_PAM16+ctrl_1+1,0.5894501805305481,0.24538663716521114,1,biolord
rpe1_PCBP2+ctrl_1+1,1.5421189069747925,1.1877818529028445,1,biolord
rpe1_PFDN2+ctrl_1+1,0.6156896948814392,0.29996194329442005,1,biolord
rpe1_PGAM5+ctrl_1+1,1.0281785726547241,1.0833124229684472,1,biolord
rpe1_PHB2+ctrl_1+1,0.16327910125255585,0.04623118450399488,1,biolord
rpe1_PIAS4+ctrl_1+1,0.6859021186828613,0.2195948399748886,1,biolord
rpe1_PITRM1+ctrl_1+1,0.993961751461029,0.8835100792348385,1,biolord
rpe1_PKM+ctrl_1+1,1.0096936225891113,0.9897156051947604,1,biolord
rpe1_PLK1+ctrl_1+1,0.3909464478492737,0.24385281807917636,1,biolord
rpe1_PLK4+ctrl_1+1,0.12217215448617935,0.007031001261566416,1,biolord
rpe1_PNKP+ctrl_1+1,0.6697400808334351,0.24326146708335727,1,biolord
rpe1_POLE+ctrl_1+1,0.07915008813142776,0.038090575167188945,1,biolord
rpe1_POLR2F+ctrl_1+1,0.16823583841323853,0.0875120040436741,1,biolord
rpe1_POLR3F+ctrl_1+1,0.08662860095500946,0.008153472228514147,1,biolord
rpe1_POLR3H+ctrl_1+1,0.15818561613559723,0.02536036670790054,1,biolord
rpe1_POP4+ctrl_1+1,0.07418155670166016,0.0039510454234914505,1,biolord
rpe1_POP5+ctrl_1+1,0.07629204541444778,0.00661097772535868,1,biolord
rpe1_POP7+ctrl_1+1,0.011252086609601974,0.0023171319262473844,1,biolord
rpe1_PPIH+ctrl_1+1,0.6816068291664124,0.47143748801318,1,biolord
rpe1_PPP1R15B+ctrl_1+1,0.5619063973426819,0.20424460186768556,1,biolord
rpe1_PPP2CA+ctrl_1+1,0.1417495161294937,0.01934823368128491,1,biolord
rpe1_PPP4C+ctrl_1+1,0.39069801568984985,0.0723536144796526,1,biolord
rpe1_PPP6C+ctrl_1+1,1.2196829319000244,0.8382712040911429,1,biolord
rpe1_PRC1+ctrl_1+1,0.05478442832827568,0.014282322585131624,1,biolord
rpe1_PRDM10+ctrl_1+1,1.0331262350082397,1.18489717101329,1,biolord
rpe1_PRELID1+ctrl_1+1,0.40087229013442993,0.06381142223108327,1,biolord
rpe1_PRIM2+ctrl_1+1,0.24241262674331665,0.05462024929875042,1,biolord
rpe1_PRPF8+ctrl_1+1,0.06340962648391724,0.008371373201953247,1,biolord
rpe1_PRPF39+ctrl_1+1,1.487127661705017,0.5585763883682375,1,biolord
rpe1_PRRC2A+ctrl_1+1,0.9950118064880371,1.3322829153912608,1,biolord
rpe1_PSMC3+ctrl_1+1,0.04425232857465744,0.020740867577842437,1,biolord
rpe1_PSMD8+ctrl_1+1,0.09650401026010513,0.01712439874120264,1,biolord
rpe1_PSMD12+ctrl_1+1,0.187613382935524,0.0791909629770089,1,biolord
rpe1_PSTK+ctrl_1+1,0.4082147479057312,0.0600945083424449,1,biolord
rpe1_PTBP1+ctrl_1+1,0.6516814231872559,0.20318681054232002,1,biolord
rpe1_PTEN+ctrl_1+1,1.598523736000061,1.4597682994790375,1,biolord
rpe1_PTPN23+ctrl_1+1,0.37052884697914124,0.13934901323591475,1,biolord
rpe1_PUF60+ctrl_1+1,0.54755699634552,0.026241394738462986,1,biolord
rpe1_PUM1+ctrl_1+1,1.3052655458450317,1.3788216572866077,1,biolord
rpe1_RAB4B+ctrl_1+1,0.8040168881416321,0.5410460341372527,1,biolord
rpe1_RBBP5+ctrl_1+1,0.6232633590698242,0.2591586892649502,1,biolord
rpe1_RBBP6+ctrl_1+1,0.6171829104423523,0.164587364270119,1,biolord
