,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.27129796,0.9185838474675064,0.9609022556390976,1
RPL10A+ctrl,0.03903975,0.9825551582757723,0.993984962406015,1
EIF1AX+ctrl,0.36075747,0.8624679894596536,0.9964912280701754,1
POP7+ctrl,2.7870595,0.4785440859315124,0.9804511278195487,1
MED10+ctrl,0.2043142,0.9882489719048562,0.993984962406015,1
PSMC4+ctrl,0.22329147,0.9857390045061312,0.8917293233082706,1
CNOT3+ctrl,1.0308115,0.15323762605738273,0.8601503759398496,1
ELP5+ctrl,1.4509165,0.08378789081238179,0.9774436090225563,1
RPS6+ctrl,0.110871084,0.9527268540108341,0.9701754385964911,1
MTOR+ctrl,0.50644654,0.9168742589845649,0.9203007518796992,1
PRPF40A+ctrl,0.9580321,0.021186115876275884,0.9774436090225563,1
SLU7+ctrl,0.7856823,0.7074517729366517,0.8571428571428572,1
SLC7A5+ctrl,1.9016349,0.5680383589388999,0.9774436090225563,1
RPS27+ctrl,0.093045205,0.7576922452448887,0.9719298245614034,1
U2SURP+ctrl,0.9665082,0.1725481894331386,0.8684210526315789,1
C1QBP+ctrl,2.7494273,-0.3690919685643218,0.9729323308270676,1
PCF11+ctrl,1.6741602,-0.014997280683998998,0.9849624060150375,1
SERBP1+ctrl,2.8583465,-0.40484552134973234,0.9398496240601503,1
ABCB7+ctrl,0.6538692,0.7489370830789817,0.9879699248120299,1
MAK16+ctrl,0.29199353,0.9117949051138139,0.9804511278195487,1
ZCCHC9+ctrl,0.5474896,0.57052098474309,0.9624060150375938,1
LAMTOR4+ctrl,1.363844,-0.0347904714011705,0.9548872180451128,1
ACTL6A+ctrl,1.3003279,-0.4721923137115603,0.8977443609022555,1
BUB3+ctrl,1.0547993,0.09746581537438127,0.78796992481203,1
SAMM50+ctrl,0.45091414,0.7727707043455152,0.9729323308270676,1
ALG2+ctrl,1.5443742,-0.6193853275519178,0.9609022556390976,1
RPS19+ctrl,0.044835426,0.9805073573860157,0.9864661654135337,1
MCM4+ctrl,0.5160653,0.7753951713326548,0.9879699248120299,1
PSMD11+ctrl,0.1227607,0.9359871820121063,0.9819548872180449,1
PSMB7+ctrl,0.16180192,0.9216691208682857,0.9834586466165413,1
DYNLL1+ctrl,1.3461571,-0.6279266271623244,0.9771929824561404,1
COG2+ctrl,2.3162274,0.027902619641509835,0.9473684210526315,1
RPLP2+ctrl,0.48004845,0.7418137387857239,0.9759398496240601,1
LSM5+ctrl,0.25113147,0.9482852731403869,0.9684210526315788,1
DPH2+ctrl,1.3433158,0.20508000120594227,0.9804511278195487,1
TCOF1+ctrl,0.84763885,0.4362659450465614,0.9894736842105262,1
SART1+ctrl,0.34451035,0.7726607395661165,0.9924812030075187,1
CWF19L2+ctrl,0.2623969,0.9613626311257071,0.9804511278195487,1
BGLAP+ctrl,2.225571,-0.22293893635926756,0.9879699248120299,1
TCERG1+ctrl,0.4627697,0.8105118493827449,0.9714285714285714,1
SUGT1+ctrl,1.7095511,-0.7627296430155558,0.9819548872180449,1
MZT1+ctrl,1.8974701,-0.027446166366441756,0.9518796992481202,1
