,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.59613633,0.5913971167390164,0.9684210526315788,1
RPL10A+ctrl,0.064508945,0.9816154208322065,0.9909774436090225,1
EIF1AX+ctrl,0.6661917,0.7207485740916453,0.9859649122807018,1
POP7+ctrl,6.3313227,0.4899805958469824,0.9819548872180449,1
MED10+ctrl,0.072736956,0.9825716364045414,0.9894736842105262,1
PSMC4+ctrl,0.2527533,0.9818349724902912,0.8872180451127819,1
CNOT3+ctrl,0.73108625,0.5995764490040122,0.8842105263157894,1
ELP5+ctrl,3.1099095,-0.5467641250543546,0.9533834586466164,1
RPS6+ctrl,0.049242646,0.9539889575751216,0.9631578947368421,1
MTOR+ctrl,0.7619479,0.5636418408780597,0.9233082706766916,1
PRPF40A+ctrl,1.0675809,-0.11021570874061558,0.9759398496240601,1
SLU7+ctrl,0.70613295,0.7168735237661277,0.8556390977443609,1
SLC7A5+ctrl,0.5386147,0.7385308862100753,0.9894736842105262,1
RPS27+ctrl,0.26949775,0.8146643896816183,0.9771929824561404,1
U2SURP+ctrl,0.6188548,0.7866674176010248,0.8912280701754386,1
C1QBP+ctrl,4.1929326,-0.6078387024876597,0.9593984962406013,1
PCF11+ctrl,1.6259359,-0.27123226433033437,0.9879699248120299,1
SERBP1+ctrl,2.9623325,-0.43139779743601014,0.9714285714285714,1
ABCB7+ctrl,1.0280154,0.7062730415893106,0.9879699248120299,1
MAK16+ctrl,0.19904286,0.9285113337331246,0.9849624060150375,1
ZCCHC9+ctrl,1.0669926,-0.23495456165305298,0.9654135338345864,1
LAMTOR4+ctrl,2.8723717,-0.4537106421003611,0.9233082706766916,1
ACTL6A+ctrl,1.1155577,-0.27398137365124753,0.9082706766917292,1
BUB3+ctrl,1.015259,0.2055383095131208,0.8165413533834586,1
SAMM50+ctrl,0.4822438,0.7745858170059666,0.9578947368421054,1
ALG2+ctrl,1.6316632,-0.5552838411168258,0.9669172932330825,1
RPS19+ctrl,0.046945382,0.959852343319191,0.9819548872180449,1
MCM4+ctrl,0.28384706,0.8331351575302824,0.9894736842105262,1
PSMD11+ctrl,0.07811094,0.9773722191909378,0.9624060150375938,1
PSMB7+ctrl,0.19863737,0.89686075298381,0.9819548872180449,1
DYNLL1+ctrl,0.96756834,0.19843744304336436,0.9824561403508772,1
COG2+ctrl,4.678657,-0.47496220044020815,0.9263157894736842,1
RPLP2+ctrl,0.7970301,0.6329041470711537,0.9654135338345864,1
LSM5+ctrl,0.29627383,0.8336283677105464,0.9684210526315788,1
DPH2+ctrl,0.981328,0.10322840324500313,0.9879699248120299,1
TCOF1+ctrl,0.63575816,0.4737457467618038,0.9157894736842105,1
SART1+ctrl,0.10118034,0.9407626344745679,0.9864661654135337,1
CWF19L2+ctrl,0.19409844,0.9502815090351769,0.9864661654135337,1
BGLAP+ctrl,0.25893694,-0.2694369967485365,0.9624060150375938,1
TCERG1+ctrl,1.1790576,0.3180042433068187,0.9458646616541352,1
SUGT1+ctrl,1.4935338,-0.6430754968648953,0.9654135338345864,1
MZT1+ctrl,1.5191323,-0.5047424140818498,0.9233082706766916,1
LSM7+ctrl,0.22448221,0.8808360408179852,0.9849624060150375,1
NFRKB+ctrl,0.5350744,0.42486295148186143,0.9413533834586465,1
SRPRB+ctrl,0.96661645,0.10439103024664703,0.9503759398496241,1
RPS11+ctrl,0.12978019,0.9436988360778221,0.9719298245614034,1
RPL21+ctrl,0.043314632,0.996937536877309,0.9909774436090225,1
PHAX+ctrl,0.6532898,0.27531246920892827,0.8917293233082706,1
LSM2+ctrl,0.45539215,0.9105757419143435,0.9834586466165413,1
ATP6V1A+ctrl,0.5379273,0.5854588028334071,0.9864661654135337,1
RPS28+ctrl,0.039126642,0.9144176238953935,0.9624060150375938,1
GAB2+ctrl,1.1646521,-0.30472674551657336,0.5654135338345864,1
MAGOH+ctrl,0.8365564,0.7720929185645883,0.9503759398496241,1
U2AF1+ctrl,0.3765262,0.9283740253072661,0.9368421052631578,1
PRPF4+ctrl,0.07291344,0.9270652169274708,0.9503759398496241,1
ORC5+ctrl,0.3911996,0.8525737753718263,0.9593984962406013,1
SMN2+ctrl,0.7453056,0.4151126541742291,0.9443609022556391,1
ANKRD11+ctrl,1.4674953,-0.24248037079358398,0.9624060150375938,1
