,NormMSE,Pearson,Spearman,split
MED9+ctrl,0.41385937,0.9195418946426247,0.9744360902255638,1
RPL10A+ctrl,0.031075032,0.984859665428871,0.9954887218045112,1
EIF1AX+ctrl,0.49029785,0.7861445645819491,0.9859649122807018,1
POP7+ctrl,5.5431213,0.49947218064429116,0.9834586466165413,1
MED10+ctrl,0.09347933,0.986005270894304,0.9894736842105262,1
PSMC4+ctrl,0.26066175,0.9847432546673623,0.8796992481203006,1
CNOT3+ctrl,0.7613267,0.5538232240358625,0.882706766917293,1
ELP5+ctrl,1.6504475,0.012040743639924238,0.9699248120300751,1
RPS6+ctrl,0.11880348,0.9413426861837108,0.9614035087719298,1
MTOR+ctrl,1.4369735,-0.48726578200175397,0.900751879699248,1
PRPF40A+ctrl,1.1433995,-0.3374805620260544,0.9759398496240601,1
SLU7+ctrl,1.0510579,0.5341586986879234,0.7984962406015037,1
SLC7A5+ctrl,1.2329856,0.586840988730877,0.9864661654135337,1
RPS27+ctrl,0.28935975,0.7177251773461528,0.9684210526315788,1
U2SURP+ctrl,0.7901081,0.5773948916146436,0.882456140350877,1
C1QBP+ctrl,3.6302004,-0.6142512695477333,0.9593984962406013,1
PCF11+ctrl,2.0078244,-0.23156157045136877,0.9789473684210527,1
SERBP1+ctrl,2.3326428,-0.3674893422057151,0.9759398496240601,1
ABCB7+ctrl,0.76483,0.5745251508786369,0.9894736842105262,1
MAK16+ctrl,0.36339036,0.8227422945537184,0.9699248120300751,1
ZCCHC9+ctrl,0.2093522,0.7976773020359184,0.9609022556390976,1
LAMTOR4+ctrl,1.5129634,-0.22462331317623857,0.9699248120300751,1
ACTL6A+ctrl,1.2431556,-0.3430811610179471,0.9082706766917292,1
BUB3+ctrl,0.7948422,0.5223214442937217,0.8541353383458646,1
SAMM50+ctrl,0.32914022,0.8896706334277487,0.9774436090225563,1
ALG2+ctrl,1.2578546,-0.43101864258233585,0.9669172932330825,1
RPS19+ctrl,0.07984649,0.9773003190669429,0.9699248120300751,1
MCM4+ctrl,0.30681476,0.8918921788645138,0.9909774436090225,1
PSMD11+ctrl,0.066603325,0.9743277848164966,0.9639097744360902,1
PSMB7+ctrl,0.2968043,0.8419349430521497,0.9804511278195487,1
DYNLL1+ctrl,0.97880524,0.30492284488251586,0.9736842105263157,1
COG2+ctrl,3.835602,-0.35622851963669083,0.9308270676691727,1
RPLP2+ctrl,0.7933894,0.612520653897637,0.9624060150375938,1
LSM5+ctrl,0.21659318,0.9249047249687158,0.9714285714285714,1
DPH2+ctrl,0.99566966,0.33802063955926076,0.9849624060150375,1
TCOF1+ctrl,0.6900525,0.4368867145078976,0.9248120300751879,1
SART1+ctrl,0.3158114,0.8998633557159558,0.993984962406015,1
CWF19L2+ctrl,0.19993754,0.939657177340068,0.9864661654135337,1
BGLAP+ctrl,0.55964553,-0.2934133040274032,0.9593984962406013,1
TCERG1+ctrl,0.57181644,0.7093047250511229,0.9488721804511278,1
SUGT1+ctrl,2.0419996,-0.6707655579269982,0.9759398496240601,1
MZT1+ctrl,3.753012,-0.7711181857571887,0.8721804511278194,1
LSM7+ctrl,0.07226603,0.9756327456210654,0.9819548872180449,1
NFRKB+ctrl,0.79765415,0.11763920088484484,0.9699248120300751,1
