,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.62583756,0.9216896,0.9491228070175438,1
HARS+ctrl,0.07120002,0.97803265,0.9719298245614034,1
ATP5B+ctrl,0.029676476,0.9931716,0.9964912280701754,1
DERL2+ctrl,0.026604304,0.9898844,0.9964912280701754,1
TELO2+ctrl,0.13869974,0.88082415,1.0,1
MRPL39+ctrl,0.19271703,0.9150039,0.9087719298245613,1
MANF+ctrl,0.0131144095,0.99715453,1.0,1
TARS+ctrl,0.38303864,0.8255319,0.980701754385965,1
TTI1+ctrl,0.35719797,0.9263775,0.9350877192982456,1
SRP72+ctrl,0.046766914,0.98158294,0.9982456140350877,1
SCYL1+ctrl,0.7186326,0.7154674,0.9192982456140351,1
HYOU1+ctrl,0.1552163,0.9059548,0.9947368421052631,1
TMED10+ctrl,0.0075633456,0.99626184,1.0,1
CCND3+ctrl,0.32528007,0.9644721,0.9684210526315788,1
COPB1+ctrl,0.0520435,0.98536074,0.9984962406015038,1
CARS+ctrl,0.26838177,0.98727864,0.8333333333333334,1
SPCS2+ctrl,0.011885311,0.99166304,1.0,1
CREB1+ctrl,0.71559477,0.81346726,0.9593984962406013,2
SLMO2+ctrl,0.28747836,0.9104698,0.9649122807017543,2
TIMM23+ctrl,0.014950071,0.99302965,0.9929824561403509,2
AMIGO3+ctrl,0.100895405,0.97684723,1.0,2
QARS+ctrl,0.19509172,0.9730475,0.9017543859649122,2
ATP5B+ctrl,0.017880078,0.9938016,0.9947368421052631,2
SYVN1+ctrl,0.041055936,0.980291,0.9982456140350877,2
MTHFD1+ctrl,0.3939127,0.78709024,0.8596491228070176,2
TTI1+ctrl,0.2118818,0.96531826,0.9649122807017543,2
SRP68+ctrl,0.09058598,0.9574091,0.9982456140350877,2
TIMM44+ctrl,0.22133906,0.9397473,0.9035087719298246,2
DDOST+ctrl,0.14001395,0.9592305,0.975438596491228,2
TMED10+ctrl,0.013031154,0.9964082,1.0,2
DNAJC19+ctrl,0.1942704,0.98228306,0.9596491228070174,2
CARS+ctrl,0.28476354,0.9781662,0.8350877192982457,2
P4HB+ctrl,0.022499543,0.9911739,0.9982456140350877,2
SPCS2+ctrl,0.018174503,0.9931978,1.0,2
OST4+ctrl,0.19618364,0.9947771,0.9947368421052631,3
EIF2B4+ctrl,0.03586559,0.9861788,0.9929824561403509,3
IER3IP1+ctrl,1.1244631,0.40303642,0.8298245614035088,3
YIPF5+ctrl,0.1699637,0.9596001,0.987719298245614,3
DAD1+ctrl,0.10236514,0.9907105,0.9894736842105263,3
SEL1L+ctrl,0.18184292,0.9738681,0.9729323308270676,3
TTI2+ctrl,0.015593564,0.9883453,0.9982456140350877,3
DERL2+ctrl,0.09961736,0.9785178,0.9947368421052631,3
SEC61B+ctrl,0.028400095,0.9856779,0.9964912280701754,3
EIF2B2+ctrl,0.079436116,0.98457503,0.975438596491228,3
HSPA5+ctrl,0.9604352,0.5924482,0.6676691729323309,3
TIMM44+ctrl,0.27805778,0.9303382,0.8894736842105263,3
UFM1+ctrl,0.046347413,0.98867255,0.9982456140350877,3
SEC61G+ctrl,0.022324074,0.994982,0.9929824561403509,3
DNAJC19+ctrl,0.16475761,0.9853971,0.9719298245614034,3
TMED2+ctrl,0.022204988,0.99715805,1.0,3
SPCS3+ctrl,0.05826086,0.9809091,0.9929824561403509,3
OST4+ctrl,0.06387677,0.9900148,0.9982456140350877,4
SEC61A1+ctrl,0.15807317,0.9715429,0.8666666666666666,4
AMIGO3+ctrl,0.05118875,0.9846572,0.9984962406015038,4
UFL1+ctrl,0.11617544,0.9866189,0.9736842105263157,4
DDRGK1+ctrl,0.064362966,0.97381,0.987719298245614,4
MTHFD1+ctrl,0.35123947,0.8542099,0.8508771929824561,4
HSPA9+ctrl,0.2661566,0.9139908,0.9017543859649122,4
SEC61B+ctrl,0.02402299,0.9926091,1.0,4
TARS+ctrl,0.5477044,0.8076739,0.9701754385964911,4
HSPA5+ctrl,0.7681688,0.771677,0.7278195488721804,4
SRP68+ctrl,0.09500505,0.94547844,1.0,4
PTDSS1+ctrl,0.16308512,0.99116695,0.9947368421052631,4
HYOU1+ctrl,0.055325057,0.9763962,0.9964912280701754,4
SLC35B1+ctrl,0.029696586,0.98450196,1.0,4
UFM1+ctrl,0.07803129,0.9794792,0.980701754385965,4
PPWD1+ctrl,0.089083076,0.95874363,0.9842105263157893,4
TMED2+ctrl,0.00842804,0.99716824,1.0,4
HARS+ctrl,0.06600218,0.991232,0.980701754385965,5
DAD1+ctrl,0.046069108,0.9943355,0.9894736842105263,5
IARS2+ctrl,0.02124385,0.9928357,0.9771929824561404,5
DDRGK1+ctrl,0.019994965,0.9899833,0.9929824561403509,5
STT3A+ctrl,0.07758531,0.9640037,0.9984962406015038,5
SAMM50+ctrl,0.032552112,0.9949819,0.9982456140350877,5
MRGBP+ctrl,1.0305462,0.08353005,0.8929824561403509,5
SYVN1+ctrl,0.07844,0.9907473,0.9929824561403509,5
TMEM167A+ctrl,0.1255835,0.97152805,0.975438596491228,5
SLC39A7+ctrl,0.07399281,0.9831583,0.9964912280701754,5
SEC63+ctrl,0.016984383,0.9911881,0.9982456140350877,5
