,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.39022565,0.96298987,0.9719298245614034,1
HARS+ctrl,0.06223997,0.97668135,0.9719298245614034,1
ATP5B+ctrl,0.039869484,0.9860616,0.980701754385965,1
DERL2+ctrl,0.025837239,0.9855916,0.9964912280701754,1
TELO2+ctrl,0.13912539,0.86214453,1.0,1
MRPL39+ctrl,0.22024484,0.8802884,0.8736842105263157,1
MANF+ctrl,0.031458978,0.9878366,1.0,1
TARS+ctrl,0.32676283,0.8270329,0.9771929824561404,1
TTI1+ctrl,0.2615927,0.9504009,0.9543859649122807,1
SRP72+ctrl,0.1012102,0.9621172,0.9947368421052631,1
SCYL1+ctrl,0.47197792,0.8936758,0.9333333333333333,1
HYOU1+ctrl,0.24297878,0.83116025,0.9929824561403509,1
TMED10+ctrl,0.006894941,0.99750626,1.0,1
CCND3+ctrl,0.26794228,0.9682085,0.9771929824561404,1
COPB1+ctrl,0.01929601,0.9946704,0.993984962406015,1
CARS+ctrl,0.25548795,0.9880902,0.8456140350877193,1
SPCS2+ctrl,0.035871066,0.9865904,1.0,1
CREB1+ctrl,0.59852284,0.8995845,0.9578947368421054,2
SLMO2+ctrl,0.2988369,0.91246957,0.9684210526315788,2
TIMM23+ctrl,0.014320034,0.9935779,0.9947368421052631,2
AMIGO3+ctrl,0.04398358,0.9901574,0.9984962406015038,2
QARS+ctrl,0.19765516,0.97326094,0.9017543859649122,2
ATP5B+ctrl,0.012612241,0.9935982,0.987719298245614,2
SYVN1+ctrl,0.030225221,0.99377626,0.9964912280701754,2
MTHFD1+ctrl,0.34120506,0.82068807,0.8719298245614034,2
TTI1+ctrl,0.17716417,0.9661443,0.9719298245614034,2
SRP68+ctrl,0.07812301,0.955579,1.0,2
TIMM44+ctrl,0.26615936,0.94162416,0.882456140350877,2
DDOST+ctrl,0.047995534,0.98364407,0.9894736842105263,2
TMED10+ctrl,0.02146457,0.99482423,0.9982456140350877,2
DNAJC19+ctrl,0.12842965,0.9790662,0.975438596491228,2
CARS+ctrl,0.33011478,0.97390187,0.8122807017543859,2
P4HB+ctrl,0.013968463,0.99327487,1.0,2
SPCS2+ctrl,0.04940229,0.9915167,0.9982456140350877,2
OST4+ctrl,0.0729699,0.9916242,0.9982456140350877,3
EIF2B4+ctrl,0.036193088,0.9875241,0.9842105263157893,3
IER3IP1+ctrl,0.91018325,0.6934953,0.8298245614035088,3
YIPF5+ctrl,0.10953197,0.9753393,0.9947368421052631,3
DAD1+ctrl,0.031248773,0.9946398,0.9947368421052631,3
SEL1L+ctrl,0.13337766,0.9732336,0.9744360902255638,3
TTI2+ctrl,0.01036972,0.991873,0.9982456140350877,3
DERL2+ctrl,0.04553169,0.9823065,0.9964912280701754,3
SEC61B+ctrl,0.07861418,0.9590253,0.9894736842105263,3
EIF2B2+ctrl,0.051664047,0.9863255,0.9842105263157893,3
HSPA5+ctrl,0.94594896,0.6177258,0.6721804511278194,3
TIMM44+ctrl,0.26164213,0.92760545,0.8842105263157896,3
UFM1+ctrl,0.019835122,0.98803407,0.9982456140350877,3
SEC61G+ctrl,0.011611973,0.9968194,0.9912280701754386,3
DNAJC19+ctrl,0.079543784,0.9861326,0.9859649122807018,3
TMED2+ctrl,0.029872071,0.99721646,1.0,3
SPCS3+ctrl,0.054635674,0.9842145,0.9929824561403509,3
