,NormMSE,Pearson,Spearman,split
BHLHE40+ctrl,0.5895674,0.92134964,0.9614035087719298,1
HARS+ctrl,0.061821636,0.9819795,0.9701754385964911,1
ATP5B+ctrl,0.031542867,0.99165004,0.9894736842105263,1
DERL2+ctrl,0.046886545,0.985769,0.9964912280701754,1
TELO2+ctrl,0.14749078,0.8604791,1.0,1
MRPL39+ctrl,0.16686295,0.913999,0.8894736842105263,1
MANF+ctrl,0.026909536,0.99395597,1.0,1
TARS+ctrl,0.35654795,0.82818496,0.9789473684210527,1
TTI1+ctrl,0.26917508,0.94503903,0.9543859649122807,1
SRP72+ctrl,0.09783401,0.9680423,0.9947368421052631,1
SCYL1+ctrl,0.81250405,0.570134,0.9192982456140351,1
HYOU1+ctrl,0.20481499,0.86593115,0.9947368421052631,1
TMED10+ctrl,0.0038825658,0.99799246,1.0,1
CCND3+ctrl,0.27225563,0.9729671,0.980701754385965,1
COPB1+ctrl,0.020548036,0.99253446,0.9969924812030074,1
CARS+ctrl,0.21670315,0.988667,0.856140350877193,1
SPCS2+ctrl,0.02353955,0.9895359,1.0,1
CREB1+ctrl,0.72982514,0.8105804,0.9593984962406013,2
SLMO2+ctrl,0.3155026,0.9016749,0.956140350877193,2
TIMM23+ctrl,0.014367031,0.9945774,0.9929824561403509,2
AMIGO3+ctrl,0.056499206,0.98955274,1.0,2
QARS+ctrl,0.15623899,0.9815464,0.9210526315789472,2
ATP5B+ctrl,0.013350624,0.9935738,0.9947368421052631,2
SYVN1+ctrl,0.03858171,0.9866286,0.9982456140350877,2
MTHFD1+ctrl,0.40007117,0.7828362,0.8596491228070176,2
TTI1+ctrl,0.17272513,0.9681182,0.9649122807017543,2
SRP68+ctrl,0.07837096,0.95584667,1.0,2
TIMM44+ctrl,0.2231333,0.9374943,0.8964912280701753,2
DDOST+ctrl,0.08438786,0.97882193,0.980701754385965,2
TMED10+ctrl,0.007627116,0.9973664,1.0,2
DNAJC19+ctrl,0.15037021,0.98587155,0.9719298245614034,2
CARS+ctrl,0.27052116,0.9802912,0.8350877192982457,2
P4HB+ctrl,0.022493392,0.9916692,0.9982456140350877,2
SPCS2+ctrl,0.03780616,0.9908613,0.9982456140350877,2
OST4+ctrl,0.11667417,0.99385136,0.9964912280701754,3
EIF2B4+ctrl,0.04119044,0.9865851,0.9929824561403509,3
IER3IP1+ctrl,1.0472023,0.54277456,0.8315789473684211,3
YIPF5+ctrl,0.17675859,0.9598263,0.987719298245614,3
DAD1+ctrl,0.106873825,0.98852617,0.9894736842105263,3
SEL1L+ctrl,0.18192597,0.96495706,0.9699248120300751,3
TTI2+ctrl,0.014597542,0.98971087,0.9982456140350877,3
DERL2+ctrl,0.07186306,0.978938,0.9964912280701754,3
SEC61B+ctrl,0.043930225,0.9762404,0.9929824561403509,3
EIF2B2+ctrl,0.04707541,0.9875763,0.9842105263157893,3
HSPA5+ctrl,0.9569549,0.6076254,0.6586466165413534,3
TIMM44+ctrl,0.22696283,0.9466951,0.887719298245614,3
UFM1+ctrl,0.03290291,0.98142743,0.9947368421052631,3
SEC61G+ctrl,0.021090485,0.9953844,0.9912280701754386,3
DNAJC19+ctrl,0.10573552,0.98877245,0.9842105263157893,3
TMED2+ctrl,0.031971004,0.9976426,1.0,3
SPCS3+ctrl,0.05085966,0.9834664,0.9929824561403509,3
OST4+ctrl,0.043857697,0.9900614,0.9982456140350877,4
SEC61A1+ctrl,0.15718758,0.9742726,0.8596491228070176,4
AMIGO3+ctrl,0.07236669,0.9818691,0.9984962406015038,4
UFL1+ctrl,0.09875072,0.9886714,0.9719298245614034,4
DDRGK1+ctrl,0.051929157,0.97377855,0.987719298245614,4
MTHFD1+ctrl,0.3599655,0.84647244,0.8684210526315789,4
HSPA9+ctrl,0.2700232,0.90075487,0.9017543859649122,4
SEC61B+ctrl,0.0405053,0.9854144,1.0,4
TARS+ctrl,0.4890054,0.806328,0.9824561403508772,4
HSPA5+ctrl,0.8127674,0.7533005,0.7203007518796991,4
SRP68+ctrl,0.10001194,0.94485873,0.9982456140350877,4
PTDSS1+ctrl,0.05822412,0.9935642,0.9964912280701754,4
HYOU1+ctrl,0.056424774,0.975381,0.9964912280701754,4
SLC35B1+ctrl,0.03625279,0.9787642,1.0,4
UFM1+ctrl,0.11879022,0.96903306,0.9684210526315788,4
PPWD1+ctrl,0.10324263,0.9569405,0.9842105263157893,4
TMED2+ctrl,0.011643595,0.9980746,0.9982456140350877,4
HARS+ctrl,0.071936786,0.9890888,0.9684210526315788,5
DAD1+ctrl,0.10680815,0.9910659,0.9894736842105263,5
IARS2+ctrl,0.01981798,0.99422956,0.9824561403508772,5
DDRGK1+ctrl,0.059564125,0.98182696,0.9947368421052631,5
STT3A+ctrl,0.11406233,0.95746565,0.9969924812030074,5
SAMM50+ctrl,0.045598887,0.99058867,0.9947368421052631,5
MRGBP+ctrl,1.2042239,-0.15031962,0.9017543859649122,5
SYVN1+ctrl,0.058820695,0.98446786,0.9947368421052631,5
TMEM167A+ctrl,0.14375252,0.9609882,0.975438596491228,5
SLC39A7+ctrl,0.055897668,0.9866565,1.0,5
SEC63+ctrl,0.09862184,0.9738229,0.9964912280701754,5
ASCC3+ctrl,0.29040784,0.872416,0.9859649122807018,5
HSPA5+ctrl,0.8489523,0.61604136,0.6917293233082705,5
KCTD16+ctrl,0.030335769,0.9915815,0.9984962406015038,5
CHERP+ctrl,0.49785492,0.85680056,0.887719298245614,5
AARS+ctrl,0.12204731,0.97733516,0.9070175438596491,5
CARS+ctrl,0.30493844,0.96844,0.8157894736842105,5
