,NormMSE,Pearson,Spearman,split
ACTB+ctrl,0.47607705,0.5723753992030474,0.9771929824561404,1
CCDC6+ctrl,3.0671709,-0.8349823732374402,0.9368421052631578,1
CAMLG+ctrl,1.3546456,-0.07449204483581146,0.8796992481203006,1
RNF8+ctrl,0.60041016,0.8535612823589378,0.9819548872180449,1
SACM1L+ctrl,0.9205611,0.12386360093450761,0.9834586466165413,1
GTF3C2+ctrl,0.34729365,0.9141783477307697,0.9518796992481202,1
UBR4+ctrl,1.6565682,-0.22326697167801116,0.9684210526315788,1
NBPF12+ctrl,1.0279405,0.43969842595597697,0.9353383458646616,1
ZBTB14+ctrl,0.90432364,0.38117766226612204,0.7308270676691728,1
PPA1+ctrl,0.5590837,0.6966995282089803,0.9759398496240601,1
IK+ctrl,0.95010036,0.5241123496457022,0.8932330827067668,1
INTS3+ctrl,0.5100368,0.8846464784876609,0.909364487024244,1
LMO2+ctrl,1.445192,-0.49462612760350905,0.9609022556390976,1
LTBP4+ctrl,0.83960384,0.18530488169651185,0.9458646616541352,1
SPCS3+ctrl,0.43135738,0.7476247471456731,0.9488721804511278,1
SERF2+ctrl,0.697793,0.5877068539727752,0.9319878036300926,1
DDX59+ctrl,0.3868055,0.8970843567280781,0.9548872180451128,1
METTL21A+ctrl,0.8907887,0.34279670374946447,0.806015037593985,1
TSR1+ctrl,0.21759732,0.9030859786203309,0.9518796992481202,1
BCL2L1+ctrl,3.7671382,-0.5899379312180463,0.9804511278195487,1
UBE2M+ctrl,0.8000602,0.47064151492060113,0.9578947368421054,1
IPO13+ctrl,0.39126307,0.9443772805963871,0.9432118004370571,1
CPSF3+ctrl,0.11190476,0.9262285040814333,0.8857142857142858,1
SF3A2+ctrl,0.32979232,0.9026675722061751,0.9849624060150375,1
MED24+ctrl,0.45327458,0.8295234254273193,0.9473684210526315,1
PUF60+ctrl,0.45201388,0.924924566724258,0.846364412999959,1
UNC45A+ctrl,0.55964684,0.7698429825226182,0.8300751879699247,1
PRORP+ctrl,0.40634412,0.7686353692646704,0.9624060150375938,1
MRPL34+ctrl,0.54525584,0.8513116715216128,0.9473684210526315,1
GART+ctrl,0.78049797,0.7382125633099069,0.7505773996060123,1
GAR1+ctrl,0.20333658,0.981235365695066,0.7891575214540038,1
EIF3J+ctrl,0.55377686,0.7484542603922313,0.9639097744360902,1
EIF2B3+ctrl,0.12250254,0.9785629493077784,0.9263953030784565,1
SAMD4B+ctrl,1.3502685,-0.0719745870800208,0.9263157894736842,1
SNRNP200+ctrl,0.37932065,0.9828665573440257,0.9338345864661652,1
BCAR1+ctrl,4.016882,-0.3510642710350057,0.9578947368421054,1
RBM10+ctrl,0.34030154,0.8783843434332921,0.9609022556390976,1
NCL+ctrl,0.069362715,0.9725749672638802,0.28924567128153816,1
CDC27+ctrl,1.0361686,0.27028638614125794,0.8995112997547242,1
PPP1R7+ctrl,0.7726937,0.5414611086589833,0.7743893204911444,1
RCCD1+ctrl,1.0548066,-0.1690897261555267,0.9804511278195487,1
PAF1+ctrl,0.2754578,0.9499936695444379,0.9748026262890159,1
LIN52+ctrl,0.33373627,0.8926862923973439,0.9473684210526315,1
SUPT20H+ctrl,1.0245663,0.4113258118035953,0.9368421052631578,1
CASC3+ctrl,0.482994,0.6177953009177846,0.9308270676691727,1
RPL26+ctrl,0.21713808,0.9908181529323231,0.8077263868104125,1
MRPL32+ctrl,0.30472425,0.8805701582935245,0.9849624060150375,1
TTK+ctrl,0.31946787,0.9442202046367056,0.9263157894736842,1
NPLOC4+ctrl,0.459484,0.8428146694794789,0.837593984962406,1
MEX3A+ctrl,0.4485248,0.6414352114998375,0.9248120300751879,1
CENPW+ctrl,0.5099545,0.7280186556014439,0.9669172932330825,1
CCNK+ctrl,3.817772,-0.33799921724503107,0.9804511278195487,1
CLOCK+ctrl,1.3760613,-0.6747622950021802,0.6857142857142857,1
SYS1+ctrl,0.4446142,0.9135072549247844,0.9578947368421054,1
HNRNPA1+ctrl,0.8791496,0.39862466505086835,0.9614035087719298,1
INTS8+ctrl,0.19374159,0.9355555646458265,0.9488721804511278,1
CENPP+ctrl,0.24690935,0.8838540450943677,0.7866019315846752,1
CAPZB+ctrl,1.327615,0.03398888619779212,0.9699248120300751,1
GNB1L+ctrl,0.984872,0.7105051519102829,0.9729323308270676,1
CCT3+ctrl,0.19197378,0.9805785044556723,0.5729323308270676,1
DHX9+ctrl,0.62984276,0.8280520723994113,0.9533834586466164,1
PSMA3+ctrl,0.014401076,0.9912685883829053,-0.16094255063806331,1
MVK+ctrl,1.9458364,-0.5231576459993652,0.8706766917293233,1
SLC2A8+ctrl,0.759062,0.5409351009904456,0.9153817871865219,1
ORC6+ctrl,0.5824924,0.836880154763712,0.8707564553872904,1
TFRC+ctrl,2.2957063,0.35287537428910176,0.8992481203007519,1
UFL1+ctrl,0.8687821,0.6178134338372204,0.9759398496240601,1
RBM15+ctrl,1.1200764,0.3027075344099381,0.9458646616541352,1
SNRPA1+ctrl,0.11879277,0.9790161267513301,0.7069526244186849,1
CDC16+ctrl,0.22722472,0.9730287866779794,0.9834586466165413,1
NEDD1+ctrl,0.46012712,0.8539650043323956,0.9639097744360902,1
GTF2A1+ctrl,0.46479943,0.8919219210623528,0.9123960757099253,1
DDX1+ctrl,0.7109784,0.6653379344551404,0.932330827067669,1
CCDC59+ctrl,0.89194244,0.3453182011706088,0.9518796992481202,1
NIFK+ctrl,0.092453614,0.9058390318368431,0.6278877848489117,1
ICE1+ctrl,0.43308872,0.9068124882803773,0.9025950243416814,1
UBE2H+ctrl,1.0560693,0.35119587491779264,0.9774436090225563,1
LSM4+ctrl,0.059892014,0.9901142903873182,0.9533834586466164,1
PALB2+ctrl,0.5600379,0.8378515835699162,0.891567276146508,1
USP14+ctrl,0.5503255,0.6902289831991378,0.9488721804511278,1
RFT1+ctrl,0.5179856,0.6074455163828375,0.9548872180451128,1
SMG9+ctrl,0.7669031,0.07019174673609245,0.7578947368421052,1
TAF6L+ctrl,0.69907826,0.4349303959455784,0.9578947368421054,1
PSMG3+ctrl,0.4922319,0.8028718151230445,0.956390977443609,1
DHDDS+ctrl,0.5176031,0.8423677219695628,0.932330827067669,1
U2AF1+ctrl,0.31610727,0.9255802683216057,0.9593984962406013,1
YTHDC1+ctrl,0.63294834,0.7243648459045066,0.9338345864661652,1
NCKAP1+ctrl,0.5456408,0.800147311124967,0.8800301487331393,1
TEFM+ctrl,1.16984,-0.12375539740310773,0.9383458646616539,1
PSME1+ctrl,1.1045655,0.1434457259277256,0.849624060150376,1
SUMO2+ctrl,0.7169431,0.801002253287063,0.8731351450231247,1
DBR1+ctrl,0.619793,0.5325516118785233,0.9127819548872179,1
TIMM22+ctrl,0.6956192,0.6185561809162401,0.9241657713062273,1
TMX2+ctrl,0.81218326,0.5069913460546902,0.9263157894736842,1
GINS4+ctrl,0.06649829,0.9900530723051504,0.8409176976783331,1
RPL21+ctrl,0.012985818,0.9971588933567476,0.07704006599537448,1
ATP6AP2+ctrl,1.7108324,0.18067896165326638,0.9443609022556391,1
NCAPD2+ctrl,0.16453134,0.9277922514232991,0.9954887218045112,1
USP7+ctrl,0.65132546,0.6509935169811588,0.8620971540829587,1
PRPF38A+ctrl,0.50412697,0.4561282306999246,0.7894165928581196,1
MLLT6+ctrl,0.08690646,0.9715976352880309,0.9849624060150375,1
PPP1CA+ctrl,0.8030548,0.41466467635781223,0.900751879699248,1
MED14+ctrl,0.09469146,0.9427838285811103,0.9744360902255638,1
PSMC3+ctrl,0.0552891,0.9471391609886947,-0.4274042328444182,1
MRPL38+ctrl,0.8865936,0.3438455220219503,0.9398496240601503,1
SNRNP48+ctrl,0.081343226,0.991919338238115,0.9412661276884586,1
GEMIN6+ctrl,0.25329152,0.9352182783255214,0.5220007890776057,1
KIAA0586+ctrl,0.6875597,0.8853724429427807,0.958615771747997,1
CCT4+ctrl,1.0530018,-0.04393178780857089,0.8544566230434584,1
TTI1+ctrl,0.4497565,0.9177444001567219,0.9462204505181959,1
RAC3+ctrl,0.3833297,0.8478480177316823,0.8962406015037594,1
ACSS2+ctrl,1.0925786,0.13866370855476437,0.8481203007518796,1
POLR2E+ctrl,0.0706429,0.9825154924899036,0.9789473684210527,1
RPL17+ctrl,0.036763605,0.9966712417319935,0.6200152244272759,1
PRMT1+ctrl,0.7666512,0.45988467092293606,0.9684210526315788,1
NELFCD+ctrl,0.9373248,0.36381470880260136,0.9248120300751879,1
CHORDC1+ctrl,0.58126116,0.7072029693099754,0.9714285714285714,1
SAE1+ctrl,0.18298309,0.948119092821766,0.9714285714285714,1
RABGGTB+ctrl,0.14373972,0.9819975316604163,0.9533834586466164,1
ATL2+ctrl,1.2467709,-0.11020997820224661,0.8541353383458646,1
SUGP1+ctrl,1.138237,-0.24676921341640418,0.8960222848893149,1
C5orf30+ctrl,1.120972,-0.13933793754742416,0.9293233082706768,1
KIF18A+ctrl,0.44138932,0.5956473145180303,0.5780959650306512,1
SMU1+ctrl,0.6308649,0.9328270580923697,0.9086196018866227,1
PXN+ctrl,1.0451075,-0.03567221565970245,0.6887218045112782,1
EIF3D+ctrl,0.111087844,0.9704839148364635,0.6556390977443608,1
RPL35+ctrl,0.008572017,0.9952897222613375,-0.21963145592314248,1
RRN3+ctrl,0.16633497,0.9797562110935567,0.8872180451127819,1
PSMA4+ctrl,0.10941264,0.9800133782362861,-0.17011678137620723,1
TUBB2A+ctrl,1.5101057,0.8201258759937552,0.9654135338345864,1
SRSF7+ctrl,0.7411525,0.5042517306913781,0.9508771929824561,1
TUBB+ctrl,1.7596601,0.6490044477837474,0.9842105263157893,1
PLRG1+ctrl,0.08231133,0.9819023939979741,0.875187969924812,1
PRIM1+ctrl,0.062298898,0.9771545683056655,0.7662782453140663,1
PYROXD1+ctrl,0.45955986,0.8544557407843016,0.956390977443609,1
BGLAP+ctrl,0.28682438,0.9185140409320537,0.9473684210526315,1
PRPF39+ctrl,1.1444528,0.5529107843236933,0.9413533834586465,1
GNL3+ctrl,0.16560024,0.9251151818335972,0.7368421052631579,1
RPP21+ctrl,0.3794991,0.8950515435454988,0.9759398496240601,1
STAG2+ctrl,1.131292,0.29504733769402386,0.9503759398496241,1
TFDP1+ctrl,1.3796262,-0.09129316626381362,0.9804511278195487,1
TRAPPC1+ctrl,0.14204004,0.9321404836263736,0.9804511278195487,1
RTRAF+ctrl,0.5410106,0.8129678586351092,0.9157894736842105,1
PSMA6+ctrl,0.025540048,0.9812504578668597,-0.3286779344263301,1
TUBGCP5+ctrl,0.026332652,0.9780336216866254,0.8646616541353382,1
NFKBIE+ctrl,0.8790855,0.458552963852529,0.7593984962406014,1
UQCRQ+ctrl,0.87285507,0.1453006094936139,0.8992481203007519,1
PMPCB+ctrl,0.24804534,0.9656481533103587,0.9578947368421054,1
YY1+ctrl,0.3802452,0.776484906282582,0.8755171736114309,1
EMC4+ctrl,0.4510152,0.7520195606382017,0.9759398496240601,1
MRPS34+ctrl,1.0026401,-0.1083783926248151,0.9774436090225563,1
GET3+ctrl,1.2765228,0.16252883187075612,0.9593984962406013,1
SART3+ctrl,0.073996514,0.9929782553736297,0.9909774436090225,1
DESI1+ctrl,0.44249782,0.8577301428914286,0.9182690483255884,1
PNN+ctrl,0.1326695,0.9847014774793859,0.9539272528680892,1
NAA10+ctrl,0.6788694,0.4707851665656105,0.9194885973909357,1
STX5+ctrl,0.28362918,0.9520846657863534,0.9142857142857143,1
RTEL1+ctrl,0.74858916,0.5470772722132936,0.9473684210526315,1
SRSF3+ctrl,0.6102703,0.6946588483726361,0.6122095783490897,1
IGBP1+ctrl,0.6780417,0.7334870074980748,0.8103839765875923,1
NUP54+ctrl,0.32560393,0.9052382639945005,0.9924812030075187,1
CDK1+ctrl,0.34682247,0.9581798892929416,0.8390977443609022,1
GTF3C6+ctrl,1.1272261,0.6573790692526255,0.9172932330827066,1
GON4L+ctrl,0.133767,0.9624579965519255,0.9834586466165413,1
CWC25+ctrl,0.7257544,0.7690556510829574,0.9770262146663563,1
ZFR+ctrl,1.2533193,-0.24357691357487224,0.9428571428571428,1
ABCE1+ctrl,0.50850546,0.8351985782003378,0.9815720889715783,1
CLNS1A+ctrl,0.017055532,0.9892742070626505,0.8465013683018027,1
ANKRD11+ctrl,1.0427691,-0.1293697950129411,0.956140350877193,1
NRF1+ctrl,0.6806666,0.3544845982279552,0.9428571428571428,1
CAST+ctrl,1.2825062,-0.5615422711261154,0.7388731853030666,1
DYNLRB1+ctrl,1.2855464,0.6184677950336294,0.8661654135338346,1
USP5+ctrl,0.11119388,0.8963779630159657,0.9789473684210527,1
NACA+ctrl,0.053208888,0.9683548723726143,0.5116630492846451,1
NOM1+ctrl,0.4029538,0.8988377828901045,0.9834586466165413,1
SNRPD1+ctrl,0.11494077,0.9783296014301713,0.7852161353065437,1
RBBP8+ctrl,0.97572434,0.32161051722547207,0.8991275450484923,1
H2AFZ+ctrl,6.1480174,-0.7048729076753802,0.9368421052631579,1
PABPC1+ctrl,0.60267526,0.6641571867967848,0.9157894736842105,1
PCNX3+ctrl,1.1962234,0.4716622918874801,0.9458646616541352,1
WDR12+ctrl,0.04482891,0.9855677713435215,0.6892402252128454,1
STAT5B+ctrl,1.1068128,0.1391685599565633,0.9398496240601503,1
CCAR1+ctrl,1.0318455,0.2845475113607944,0.9127819548872179,1
PSMD7+ctrl,0.3510019,0.8086832730537148,0.3403971025760663,1
PITRM1+ctrl,1.2452614,-0.30965851192604454,0.9022556390977443,1
FBRSL1+ctrl,0.2848079,0.9051161010539762,0.9383458646616539,1
DNAJC17+ctrl,0.48190308,0.8805165506304271,0.9774436090225563,1
AKIRIN2+ctrl,0.63289183,0.712392702111611,0.8115833593872284,1
ERCC2+ctrl,0.25018167,0.9010991316966804,0.9834586466165413,1
CYC1+ctrl,1.4953859,-0.1590564103787784,0.9639097744360902,1
IMPA2+ctrl,0.603321,0.8497977886312335,0.9420619672123172,1
ETF1+ctrl,0.3902445,0.8780431054987005,0.9650245135253144,1
BRCA2+ctrl,0.07798376,0.9879560792645297,0.9654135338345864,1
FTSJ3+ctrl,0.5769736,0.4624393169922963,0.8743920627491559,1
CNOT11+ctrl,0.8363366,0.41958445424776747,0.9609022556390976,1
GABPA+ctrl,0.36050862,0.9587295246821447,0.9699248120300751,1
HMGB3+ctrl,0.5206237,0.6707576322203699,0.9578947368421054,1
HDAC3+ctrl,0.94673973,0.3332336439481693,0.9518796992481202,1
PIK3C3+ctrl,0.519526,0.872890446459828,0.9443609022556391,1
MBD3+ctrl,1.4107318,-0.00020989995176848254,0.831578947368421,1
EXOC7+ctrl,0.6233734,0.8689065816082114,0.9249871892271505,1
LONP1+ctrl,0.32900715,0.942760806731621,0.8992481203007519,1
SYNGR3+ctrl,0.9199557,-0.015194660127202896,0.9593984962406013,1
INF2+ctrl,0.97505593,0.2859444172947782,0.9052631578947368,1
BUB1B+ctrl,0.2067489,0.9358695852601672,0.9894736842105262,1
DENR+ctrl,0.65330344,0.6101206151092541,0.9067669172932331,1
CWC15+ctrl,0.8002283,0.7086454831230019,0.9319293626327859,1
NFYB+ctrl,0.8904655,0.5906018684414426,0.9774436090225563,1
RFC4+ctrl,0.09112509,0.9681768264287031,0.6042358117284273,1
NUP43+ctrl,1.2646496,0.921181333990628,0.9052631578947368,1
UBAP1+ctrl,0.63513964,0.908956786696033,0.8984391284276445,1
LAMTOR3+ctrl,1.0261707,0.04558015846656722,0.5252867589080024,1
EXOSC5+ctrl,0.6009683,0.6954502810708022,0.900751879699248,1
TSPYL5+ctrl,0.85717505,0.6670013431596611,0.932330827067669,1
RPRD1B+ctrl,0.5464482,0.6776268762681601,0.9684210526315788,1
BNIP1+ctrl,0.52520657,0.7993599291008512,0.8917293233082706,1
SRPRB+ctrl,0.2398331,0.7461485899250354,0.9654135338345864,1
CCDC115+ctrl,0.85036963,0.1571404157301405,0.8030075187969924,1
S100A1+ctrl,0.9869731,0.05220900164387696,0.9879699248120299,1
E4F1+ctrl,0.35455966,0.9273700630290083,0.7841565265882392,1
RPS20+ctrl,0.05112339,0.9637906673773918,0.5240969798969338,1
RNF20+ctrl,0.8262162,0.436289461158075,0.7834586466165413,1
SRSF10+ctrl,1.01597,0.21606100138651285,0.9669172932330825,1
ELP4+ctrl,0.8479088,0.6415593517543073,0.8211845094705519,1
EEFSEC+ctrl,0.7525711,0.6135434018848523,0.7666886679197861,1
LARS+ctrl,0.3604643,0.9215263015711593,0.9167624543168509,1
CWF19L2+ctrl,0.3972446,0.8614287627866176,0.9759398496240601,1
RPL10A+ctrl,0.19940597,0.9944116634271039,0.9283084963460386,1
ARMC7+ctrl,0.17091997,0.9257826836897604,0.9729323308270676,1
MTPAP+ctrl,0.559068,0.9122493928114765,0.8345864661654135,1
COPS5+ctrl,0.09634534,0.9858310125607044,0.9469332343861447,1
SNRNP35+ctrl,0.7895498,0.7682039362317232,0.9458646616541352,1
FUNDC2+ctrl,0.67281723,0.6271161581447361,0.7669814648248343,1
YBX3+ctrl,1.0028375,0.4172223332786599,0.7680731601937824,1
KIN+ctrl,0.0863066,0.9845520873969023,0.7273488583680945,1
