,NormMSE,Pearson,Spearman,split
ACTB+ctrl,0.43134138,0.6845214147908733,0.980701754385965,1
CCDC6+ctrl,2.272616,-0.874904184703889,0.9398496240601503,1
CAMLG+ctrl,0.8711317,0.31737880123368245,0.918796992481203,1
RNF8+ctrl,0.22569853,0.9019840553030206,0.9894736842105262,1
SACM1L+ctrl,1.1289008,-0.04025340859195853,0.9909774436090225,1
GTF3C2+ctrl,0.2698174,0.9171979677547328,0.9428571428571428,1
UBR4+ctrl,1.3270146,-0.24185540699049174,0.9729323308270676,1
NBPF12+ctrl,1.8361067,0.32589895375377487,0.9518796992481202,1
ZBTB14+ctrl,0.87574255,0.4902239571312572,0.7218045112781954,1
PPA1+ctrl,0.3672057,0.8258223202990228,0.9774436090225563,1
IK+ctrl,0.48565868,0.9065481235111219,0.918796992481203,1
INTS3+ctrl,0.63199264,0.8362596321555525,0.9499812631196197,1
LMO2+ctrl,0.9268028,0.1822412281527606,0.9669172932330825,1
LTBP4+ctrl,0.746558,0.2431971799689352,0.9082706766917292,1
SPCS3+ctrl,0.25996178,0.8749704159622985,0.9413533834586465,1
SERF2+ctrl,1.5458125,-0.6576236699003446,0.9275999137824934,1
DDX59+ctrl,0.31629872,0.870621713708101,0.8887218045112781,1
METTL21A+ctrl,0.90055984,0.3227978370185975,0.8676691729323308,1
TSR1+ctrl,0.7204256,0.8928355069879023,0.8721804511278194,1
BCL2L1+ctrl,4.4940057,-0.45201508692645354,0.9744360902255638,1
UBE2M+ctrl,0.27936304,0.9331427793482179,0.9879699248120299,1
IPO13+ctrl,0.40107542,0.952716973226386,0.9477247755587654,1
CPSF3+ctrl,0.12723523,0.9166501425479722,0.8421052631578947,1
SF3A2+ctrl,0.9231798,0.2997141952600207,0.9518796992481202,1
MED24+ctrl,0.30531174,0.7721312750429554,0.882706766917293,1
PUF60+ctrl,0.05019661,0.9630219709779131,0.6628973725369884,1
UNC45A+ctrl,0.65234435,0.7863363281031562,0.7398496240601502,1
PRORP+ctrl,0.6424319,0.5780182997625265,0.9593984962406013,1
MRPL34+ctrl,0.42365524,0.861519586507768,0.9488721804511278,1
GART+ctrl,0.5959256,0.7650170604193465,0.5374224885396524,1
GAR1+ctrl,0.10450568,0.9784008917673381,0.5737958314388845,1
EIF3J+ctrl,0.9725995,0.694881272086138,0.9082706766917292,1
EIF2B3+ctrl,0.5985473,0.8554181364818184,0.9656557397207381,1
SAMD4B+ctrl,1.1658267,0.05432684421408021,0.9203007518796992,1
SNRNP200+ctrl,0.15929967,0.9909623209272302,0.9488721804511278,1
BCAR1+ctrl,9.995117,0.15528127024011804,0.9578947368421054,1
RBM10+ctrl,0.15826978,0.8890020336666512,0.9067669172932331,1
NCL+ctrl,0.21645042,0.9617481128568528,0.760151733672823,1
CDC27+ctrl,0.28560677,0.9232096966406502,0.8280020332470265,1
PPP1R7+ctrl,1.4212301,-0.3398369562190911,0.7299447972333841,1
RCCD1+ctrl,1.05331,0.02394612862672408,0.9909774436090225,1
PAF1+ctrl,0.13434081,0.9695583002379853,0.9575028883224671,1
LIN52+ctrl,0.053009935,0.9539763030147393,0.793984962406015,1
SUPT20H+ctrl,1.0298606,0.5699899703267235,0.9593984962406013,1
CASC3+ctrl,0.81012493,0.20473929590994355,0.918796992481203,1
RPL26+ctrl,0.07605769,0.9937235486195565,0.8191399118414293,1
MRPL32+ctrl,0.38295066,0.8255424549948035,0.9849624060150375,1
TTK+ctrl,0.023854518,0.982523626048891,0.6541353383458646,1
NPLOC4+ctrl,0.48820877,0.8092836706844858,0.8586466165413533,1
MEX3A+ctrl,0.30607563,0.7904242894344157,0.9518796992481202,1
CENPW+ctrl,0.675692,0.5907718854267949,0.9548872180451128,1
CCNK+ctrl,4.3598804,-0.1960691163505523,0.956390977443609,1
CLOCK+ctrl,0.8447931,0.41069937945466906,0.8105263157894737,1
SYS1+ctrl,0.013302303,0.9861356445487829,0.918796992481203,1
HNRNPA1+ctrl,2.2902808,-0.6994799245652699,0.843859649122807,1
INTS8+ctrl,0.084609315,0.9530420647607444,0.849624060150376,1
CENPP+ctrl,0.11021135,0.9339481293006091,0.7135872068347101,1
CAPZB+ctrl,1.0042839,0.37235579067737784,0.9609022556390976,1
GNB1L+ctrl,1.7117592,0.5454902608510821,0.9548872180451128,1
CCT3+ctrl,0.10829283,0.9868767448742533,0.544360902255639,1
DHX9+ctrl,0.30071333,0.8911005746441572,0.9533834586466164,1
PSMA3+ctrl,0.005512537,0.9895817797602859,0.14279706698769343,1
MVK+ctrl,1.760121,-0.43656579293172365,0.825563909774436,1
SLC2A8+ctrl,0.4984784,0.8234233858480609,0.7341106197979009,1
ORC6+ctrl,0.5712178,0.8658062113080395,0.8692301513462961,1
TFRC+ctrl,5.890698,-0.115180440977976,0.9639097744360902,1
UFL1+ctrl,2.1101902,0.6848674154188739,0.9293233082706768,1
RBM15+ctrl,0.93720096,0.26610887154273327,0.9503759398496241,1
SNRPA1+ctrl,0.009933174,0.9841773955449026,0.08168891016501002,1
CDC16+ctrl,0.38406196,0.9618690201834261,0.9804511278195487,1
NEDD1+ctrl,0.5724373,0.68238044421186,0.9533834586466164,1
GTF2A1+ctrl,0.3216562,0.9490397207486173,0.9040878332986595,1
DDX1+ctrl,0.29327756,0.874652541864066,0.9218045112781955,1
CCDC59+ctrl,0.7481025,0.7422931961199634,0.9744360902255638,1
NIFK+ctrl,0.561949,0.4545903073272687,0.7639173294245021,1
ICE1+ctrl,0.12075223,0.9564489838733216,0.869499873449153,1
UBE2H+ctrl,1.431449,0.044208037485018975,0.9684210526315788,1
LSM4+ctrl,0.005874452,0.9944301460325791,0.669172932330827,1
PALB2+ctrl,0.45771858,0.9051212770546169,0.9006034309723173,1
USP14+ctrl,0.421287,0.7040230767506371,0.9578947368421054,1
RFT1+ctrl,0.28974003,0.7529541317468416,0.9789473684210527,1
SMG9+ctrl,0.92750704,0.06965276542832222,0.7278195488721804,1
