,NormMSE,Pearson,Spearman,split
ACTB+ctrl,0.36649713,0.7667967312211168,0.9859649122807018,1
CCDC6+ctrl,3.2191865,-0.7915042756948001,0.9353383458646616,1
CAMLG+ctrl,1.2068573,0.4494505949422499,0.932330827067669,1
RNF8+ctrl,0.5537313,0.7872038863178696,0.9609022556390976,1
SACM1L+ctrl,0.7359369,0.7531890260806959,0.9834586466165413,1
GTF3C2+ctrl,0.25829902,0.9153554148550869,0.9669172932330825,1
UBR4+ctrl,1.1279697,0.015885158693108144,0.9789473684210527,1
NBPF12+ctrl,1.247863,0.4928208022043859,0.9233082706766916,1
ZBTB14+ctrl,0.9056211,0.5380695865973988,0.7052631578947368,1
PPA1+ctrl,0.7637756,0.5511689194939878,0.9639097744360902,1
IK+ctrl,0.34039664,0.9222270649949441,0.9368421052631578,1
INTS3+ctrl,0.37185776,0.9640889278260073,0.9183904372676608,1
LMO2+ctrl,0.94241416,0.14295921501971637,0.9669172932330825,1
LTBP4+ctrl,0.8424737,0.08385958570172072,0.9308270676691727,1
SPCS3+ctrl,0.34858984,0.7844317980502062,0.932330827067669,1
SERF2+ctrl,0.8890346,0.08140100524015663,0.9416411612948111,1
DDX59+ctrl,0.25890276,0.8906404016444442,0.9097744360902256,1
METTL21A+ctrl,0.7198774,0.5717892986794799,0.8451127819548873,1
TSR1+ctrl,1.0354313,0.8880340087202541,0.8150375939849623,1
BCL2L1+ctrl,2.4507,-0.2365258511639295,0.9819548872180449,1
UBE2M+ctrl,0.3135019,0.8943869900810941,0.9789473684210527,1
IPO13+ctrl,0.43110704,0.944101997537883,0.9213990873487998,1
CPSF3+ctrl,0.19147392,0.937008791558194,0.9578947368421054,1
SF3A2+ctrl,0.17841794,0.9244549014151282,0.993984962406015,1
MED24+ctrl,0.25726813,0.8462776823264524,0.8421052631578947,1
PUF60+ctrl,0.6028274,0.8413658377491425,0.8561795221605294,1
UNC45A+ctrl,0.5910052,0.8295761622790175,0.7533834586466165,1
PRORP+ctrl,0.3993401,0.7554240412736944,0.9473684210526315,1
MRPL34+ctrl,0.44856846,0.8621034809673811,0.9488721804511278,1
GART+ctrl,0.6542389,0.700937915757985,0.6893520528103557,1
GAR1+ctrl,0.054430313,0.9780124307839141,0.37725946397753424,1
EIF3J+ctrl,0.7594362,0.7041203324326093,0.9308270676691727,1
EIF2B3+ctrl,0.1497263,0.9756702581993728,0.9052550679633816,1
SAMD4B+ctrl,0.77162635,0.4495978201333525,0.918796992481203,1
SNRNP200+ctrl,0.46226653,0.9635481856202152,0.9308270676691727,1
BCAR1+ctrl,4.2518673,0.2107097669453949,0.9458646616541352,1
RBM10+ctrl,0.06638931,0.941106405251907,0.9353383458646616,1
